date,slot,grid_contract,grid_emergency,charge,discharge,soc_start,soc_end,interval_start,interval_end
2025-02-22,47,0.0,0.0,0.0,154.6879166666667,1619.4395740740738,1447.5641111111108,2025-02-22T08:00:00,2025-02-22T08:10:00
2025-02-22,48,0.0,0.0,0.0,112.1258666666667,1447.5641111111108,1322.9798148148145,2025-02-22T08:10:00,2025-02-22T08:20:00
2025-02-22,49,0.0,0.0,0.0,46.88121666666666,1322.9798148148145,1270.8895740740738,2025-02-22T08:20:00,2025-02-22T08:30:00
2025-02-22,50,0.0,0.0,20.092499999999973,0.0,1270.8895740740738,1288.9728240740737,2025-02-22T08:30:00,2025-02-22T08:40:00
2025-02-22,51,0.0,0.0,49.716549999999984,0.0,1288.9728240740737,1333.7177190740738,2025-02-22T08:40:00,2025-02-22T08:50:00
2025-02-22,52,0.0,0.0,0.0,0.0,1333.7177190740738,1333.7177190740738,2025-02-22T08:50:00,2025-02-22T09:00:00
2025-02-22,53,0.0,0.0,37.48541666666654,0.0,1333.7177190740738,1367.4545940740736,2025-02-22T09:00:00,2025-02-22T09:10:00
2025-02-22,54,0.0,0.0,0.0,0.0,1367.4545940740736,1367.4545940740736,2025-02-22T09:10:00,2025-02-22T09:20:00
2025-02-22,55,0.0,0.0,74.58164999999997,0.0,1367.4545940740736,1434.5780790740737,2025-02-22T09:20:00,2025-02-22T09:30:00
2025-02-22,56,0.0,0.0,106.62458333333336,0.0,1434.5780790740737,1530.5402040740737,2025-02-22T09:30:00,2025-02-22T09:40:00
2025-02-22,57,0.0,11.04633333333345,163.9155833333333,0.0,1530.5402040740737,1678.0642290740736,2025-02-22T09:40:00,2025-02-22T09:50:00
2025-02-22,58,0.0,33.868766666666716,252.0635666666667,0.0,1678.0642290740736,1904.9214390740738,2025-02-22T09:50:00,2025-02-22T10:00:00
2025-02-22,59,0.0,19.78125,311.40999999999997,0.0,1904.9214390740738,2185.1904390740738,2025-02-22T10:00:00,2025-02-22T10:10:00
2025-02-22,60,0.0,0.0,0.0,0.0,2185.1904390740738,2185.1904390740738,2025-02-22T10:10:00,2025-02-22T10:20:00
2025-02-22,61,0.0,5.356033333333357,282.5085333333334,0.0,2185.1904390740738,2439.448119074074,2025-02-22T10:20:00,2025-02-22T10:30:00
2025-02-22,62,0.0,25.90916666666658,367.75583333333327,0.0,2439.448119074074,2770.428369074074,2025-02-22T10:30:00,2025-02-22T10:40:00
2025-02-22,63,0.0,0.0,0.0,0.0,2770.428369074074,2770.428369074074,2025-02-22T10:40:00,2025-02-22T10:50:00
2025-02-22,64,0.0,43.28926666666666,464.501,0.0,2770.428369074074,3188.479269074074,2025-02-22T10:50:00,2025-02-22T11:00:00
2025-02-22,65,0.0,0.0,467.9929166666667,0.0,3188.479269074074,3609.672894074074,2025-02-22T11:00:00,2025-02-22T11:10:00
2025-02-22,66,0.0,0.0,406.14593333333335,0.0,3609.672894074074,3975.204234074074,2025-02-22T11:10:00,2025-02-22T11:20:00
2025-02-22,67,0.0,0.0,0.0,0.0,3975.204234074074,3975.204234074074,2025-02-22T11:20:00,2025-02-22T11:30:00
2025-02-22,68,0.0,0.0,408.22333333333324,0.0,3975.204234074074,4342.605234074074,2025-02-22T11:30:00,2025-02-22T11:40:00
2025-02-22,69,0.0,0.0,0.0,0.0,4342.605234074074,4342.605234074074,2025-02-22T11:40:00,2025-02-22T11:50:00
2025-02-22,70,0.0,0.0,440.04375000000005,0.0,4342.605234074074,4738.644609074075,2025-02-22T11:50:00,2025-02-22T12:00:00
2025-02-22,71,0.0,0.0,454.8399999999999,0.0,4738.644609074075,5148.000609074074,2025-02-22T12:00:00,2025-02-22T12:10:00
2025-02-22,72,0.0,0.0,0.0,0.0,5148.000609074074,5148.000609074074,2025-02-22T12:10:00,2025-02-22T12:20:00
2025-02-22,73,0.0,0.0,465.1536666666667,0.0,5148.000609074074,5566.638909074074,2025-02-22T12:20:00,2025-02-22T12:30:00
2025-02-22,74,0.0,0.0,33.69776666666641,0.0,5566.638909074074,5596.966899074074,2025-02-22T12:30:00,2025-02-22T12:40:00
2025-02-22,75,0.0,0.0,512.6653333333335,0.0,5596.966899074074,6058.365699074074,2025-02-22T12:40:00,2025-02-22T12:50:00
2025-02-22,76,0.0,36.81018333333327,548.8311833333333,0.0,6058.365699074074,6552.313764074073,2025-02-22T12:50:00,2025-02-22T13:00:00
2025-02-22,77,0.0,68.12041666666687,578.82875,0.0,6552.313764074073,7073.259639074074,2025-02-22T13:00:00,2025-02-22T13:10:00
2025-02-22,78,0.0,63.26175000000035,541.2814166666668,0.0,7073.259639074074,7560.412914074073,2025-02-22T13:10:00,2025-02-22T13:20:00
2025-02-22,79,0.0,54.731250000000045,492.23069999999996,0.0,7560.412914074073,8003.420544074073,2025-02-22T13:20:00,2025-02-22T13:30:00
2025-02-22,80,0.0,56.86416666666673,468.01166666666666,0.0,8003.420544074073,8424.631044074073,2025-02-22T13:30:00,2025-02-22T13:40:00
2025-02-22,81,0.0,55.85383333333357,451.1724333333334,0.0,8424.631044074073,8830.686234074074,2025-02-22T13:40:00,2025-02-22T13:50:00
2025-02-22,82,0.0,32.77431666666655,410.8059666666667,0.0,8830.686234074074,9200.411604074074,2025-02-22T13:50:00,2025-02-22T14:00:00
2025-02-22,83,0.0,13.049166666666679,369.89,0.0,9200.411604074074,9533.312604074074,2025-02-22T14:00:00,2025-02-22T14:10:00
2025-02-22,84,0.0,42.83683333333329,378.3121166666666,0.0,9533.312604074074,9873.793509074074,2025-02-22T14:10:00,2025-02-22T14:20:00
2025-02-22,85,0.0,71.3323999999999,369.6867833333332,0.0,9873.793509074074,10206.511614074074,2025-02-22T14:20:00,2025-02-22T14:30:00
2025-02-22,86,0.0,56.11416666666662,313.75874999999996,0.0,10206.511614074074,10488.894489074073,2025-02-22T14:30:00,2025-02-22T14:40:00
2025-02-22,87,0.0,2.3494499999999334,242.63176666666664,0.0,10488.894489074073,10707.263079074073,2025-02-22T14:40:00,2025-02-22T14:50:00
2025-02-22,88,0.0,0.0,0.0,0.0,10707.263079074073,10707.263079074073,2025-02-22T14:50:00,2025-02-22T15:00:00
2025-02-22,89,0.0,0.0,103.0410232510298,0.0,10707.263079074073,10800.0,2025-02-22T15:00:00,2025-02-22T15:10:00
2025-02-22,90,0.0,0.0,0.0,0.0,10800.0,10800.0,2025-02-22T15:10:00,2025-02-22T15:20:00
2025-02-22,91,0.0,0.0,0.0,0.0,10800.0,10800.0,2025-02-22T15:20:00,2025-02-22T15:30:00
2025-02-22,92,34.05000000000007,0.0,-0.0,0.0,10800.0,10800.0,2025-02-22T15:30:00,2025-02-22T15:40:00
2025-02-22,93,68.9820666666667,0.0,-0.0,0.0,10800.0,10800.0,2025-02-22T15:40:00,2025-02-22T15:50:00
2025-02-22,94,121.83601666666664,0.0,-0.0,0.0,10800.0,10800.0,2025-02-22T15:50:00,2025-02-22T16:00:00
2025-02-22,95,186.62708333333325,0.0,0.0,0.0,10800.0,10800.0,2025-02-22T16:00:00,2025-02-22T16:10:00
2025-02-22,96,228.7662166666666,0.0,0.0,0.0,10800.0,10800.0,2025-02-22T16:10:00,2025-02-22T16:20:00
2025-02-22,97,253.52863333333335,0.0,0.0,0.0,10800.0,10800.0,2025-02-22T16:20:00,2025-02-22T16:30:00
2025-02-22,98,293.99083333333334,0.0,0.0,0.0,10800.0,10800.0,2025-02-22T16:30:00,2025-02-22T16:40:00
2025-02-22,99,370.57529999999997,0.0,0.0,0.0,10800.0,10800.0,2025-02-22T16:40:00,2025-02-22T16:50:00
2025-02-22,100,389.05948333333333,0.0,0.0,0.0,10800.0,10800.0,2025-02-22T16:50:00,2025-02-22T17:00:00
2025-02-22,101,354.31416666666667,0.0,0.0,0.0,10800.0,10800.0,2025-02-22T17:00:00,2025-02-22T17:10:00
2025-02-22,102,369.1724833333333,0.0,0.0,0.0,10800.0,10800.0,2025-02-22T17:10:00,2025-02-22T17:20:00
2025-02-22,103,416.79634999999996,13.905233333333364,0.0,0.0,10800.0,10800.0,2025-02-22T17:20:00,2025-02-22T17:30:00
2025-02-22,104,455.0016666666667,0.0,0.0,0.0,10800.0,10800.0,2025-02-22T17:30:00,2025-02-22T17:40:00
2025-02-22,105,455.9415166666667,22.173433333333264,0.0,0.0,10800.0,10800.0,2025-02-22T17:40:00,2025-02-22T17:50:00
2025-02-22,106,0.0,54.84555000000004,0.0,440.8546333333333,10800.0,10310.161518518518,2025-02-22T17:50:00,2025-02-22T18:00:00
2025-02-22,107,0.0,38.83833333333331,0.0,439.695,10310.161518518518,9821.611518518519,2025-02-22T18:00:00,2025-02-22T18:10:00
2025-02-22,108,0.0,0.0,0.0,447.74185000000006,9821.611518518519,9324.120574074075,2025-02-22T18:10:00,2025-02-22T18:20:00
2025-02-22,109,0.0,0.0,0.0,422.16363333333334,9324.120574074075,8855.04987037037,2025-02-22T18:20:00,2025-02-22T18:30:00
2025-02-22,110,0.0,0.0,0.0,415.30833333333334,8855.04987037037,8393.596166666666,2025-02-22T18:30:00,2025-02-22T18:40:00
2025-02-22,111,0.0,0.0,0.0,429.16715,8393.596166666666,7916.743777777778,2025-02-22T18:40:00,2025-02-22T18:50:00
2025-02-22,112,0.0,0.0,0.0,435.3398833333333,7916.743777777778,7433.0327962962965,2025-02-22T18:50:00,2025-02-22T19:00:00
2025-02-22,113,0.0,0.0,0.0,432.48333333333335,7433.0327962962965,6952.495759259259,2025-02-22T19:00:00,2025-02-22T19:10:00
2025-02-22,114,0.0,6.489566666666633,0.0,437.35058333333336,6952.495759259259,6466.550666666666,2025-02-22T19:10:00,2025-02-22T19:20:00
2025-02-22,115,0.0,31.325100000000077,0.0,422.4326333333333,6466.550666666666,5997.181074074074,2025-02-22T19:20:00,2025-02-22T19:30:00
2025-02-22,116,0.0,17.823333333333323,0.0,446.5233333333333,5997.181074074074,5501.044037037037,2025-02-22T19:30:00,2025-02-22T19:40:00
2025-02-22,117,0.0,0.0,0.0,488.9455,5501.044037037037,4957.77125925926,2025-02-22T19:40:00,2025-02-22T19:50:00
2025-02-22,118,0.0,0.0,0.0,477.91181666666665,4957.77125925926,4426.75812962963,2025-02-22T19:50:00,2025-02-22T20:00:00
2025-02-22,119,0.0,0.0,0.0,446.92833333333334,4426.75812962963,3930.171092592593,2025-02-22T20:00:00,2025-02-22T20:10:00
2025-02-22,120,0.0,13.912816666666686,0.0,446.43278333333336,3930.171092592593,3434.1346666666673,2025-02-22T20:10:00,2025-02-22T20:20:00
2025-02-22,121,0.0,1.9120666666665898,0.0,454.124,3434.1346666666673,2929.552444444445,2025-02-22T20:20:00,2025-02-22T20:30:00
2025-02-22,122,0.0,0.0,0.0,438.4766666666667,2929.552444444445,2442.356148148149,2025-02-22T20:30:00,2025-02-22T20:40:00
2025-02-22,123,0.0,14.25646666666671,0.0,458.37996666666663,2442.356148148149,1933.0450740740748,2025-02-22T20:40:00,2025-02-22T20:50:00
2025-02-22,124,0.0,18.979899999999986,0.0,454.96875,1933.0450740740748,1427.5242407407416,2025-02-22T20:50:00,2025-02-22T21:00:00
2025-02-22,125,460.6583333333333,0.0,0.0,0.0,1427.5242407407416,1427.5242407407416,2025-02-22T21:00:00,2025-02-22T21:10:00
2025-02-22,126,492.4700833333333,0.0,0.0,0.0,1427.5242407407416,1427.5242407407416,2025-02-22T21:10:00,2025-02-22T21:20:00
2025-02-22,127,494.8765,0.0,0.0,0.0,1427.5242407407416,1427.5242407407416,2025-02-22T21:20:00,2025-02-22T21:30:00
2025-02-22,128,474.91499999999996,9.883333333333383,0.0,0.0,1427.5242407407416,1427.5242407407416,2025-02-22T21:30:00,2025-02-22T21:40:00
2025-02-22,129,476.16116666666676,0.0,0.0,9.278349999999886,1427.5242407407416,1417.214962962964,2025-02-22T21:40:00,2025-02-22T21:50:00
2025-02-22,130,444.3428333333333,10.457899999999995,-0.0,0.0,1417.214962962964,1417.214962962964,2025-02-22T21:50:00,2025-02-22T22:00:00
2025-02-22,131,1194.1433333333332,50.60500000000002,833.3333333333333,0.0,1417.214962962964,2167.214962962964,2025-02-22T22:00:00,2025-02-22T22:10:00
2025-02-22,132,1175.90525,35.522899999999936,833.3333333333333,0.0,2167.214962962964,2917.214962962964,2025-02-22T22:10:00,2025-02-22T22:20:00
2025-02-22,133,386.64335,0.0,0.0,0.0,2917.214962962964,2917.214962962964,2025-02-22T22:20:00,2025-02-22T22:30:00
2025-02-22,134,1266.7433333333333,0.0,833.3333333333333,0.0,2917.214962962964,3667.214962962964,2025-02-22T22:30:00,2025-02-22T22:40:00
2025-02-22,135,1256.1524166666666,0.0,833.3333333333333,0.0,3667.214962962964,4417.214962962964,2025-02-22T22:40:00,2025-02-22T22:50:00
2025-02-22,136,1234.8426333333332,0.0,833.3333333333333,0.0,4417.214962962964,5167.214962962964,2025-02-22T22:50:00,2025-02-22T23:00:00
2025-02-22,137,1235.0333333333333,17.269999999999982,833.3333333333333,0.0,5167.214962962964,5917.214962962964,2025-02-22T23:00:00,2025-02-22T23:10:00
2025-02-22,138,1079.5110499999978,0.0,666.6666666666644,0.0,5917.214962962964,6517.214962962962,2025-02-22T23:10:00,2025-02-22T23:20:00
2025-02-22,139,1252.3838999999998,0.0,833.3333333333333,0.0,6517.214962962962,7267.214962962962,2025-02-22T23:20:00,2025-02-22T23:30:00
2025-02-22,140,1240.0516666666665,0.0,833.3333333333333,0.0,7267.214962962962,8017.214962962962,2025-02-22T23:30:00,2025-02-22T23:40:00
2025-02-22,141,1218.6684,6.870483333333141,833.3333333333333,0.0,8017.214962962962,8767.214962962962,2025-02-22T23:40:00,2025-02-22T23:50:00
2025-02-22,142,438.7048333333333,28.302533333333372,0.0,0.0,8767.214962962962,8767.214962962962,2025-02-22T23:50:00,2025-02-23T00:00:00
2025-02-22,143,547.6416666666667,35.98666666666668,0.0,0.0,8767.214962962962,8767.214962962962,2025-02-23T00:00:00,2025-02-23T00:10:00
2025-02-23,0,1188.9604244855977,11.895299999999907,591.9833744855977,0.0,8767.214962962962,9300.0,2025-02-23T00:10:00,2025-02-23T00:20:00
2025-02-23,1,1409.2353833333332,12.805016666666688,833.3333333333333,0.0,9300.0,10050.0,2025-02-23T00:20:00,2025-02-23T00:30:00
2025-02-23,2,550.0,26.610000000000014,0.0,0.0,10050.0,10050.0,2025-02-23T00:30:00,2025-02-23T00:40:00
2025-02-23,3,593.4438,0.0,0.0,0.0,10050.0,10050.0,2025-02-23T00:40:00,2025-02-23T00:50:00
2025-02-23,4,622.7690833333334,0.0,0.0,0.0,10050.0,10050.0,2025-02-23T00:50:00,2025-02-23T01:00:00
2025-02-23,5,602.6516666666666,0.0,0.0,0.0,10050.0,10050.0,2025-02-23T01:00:00,2025-02-23T01:10:00
2025-02-23,6,579.7277666666666,0.0,0.0,0.0,10050.0,10050.0,2025-02-23T01:10:00,2025-02-23T01:20:00
2025-02-23,7,575.6640333333334,23.05079999999998,0.0,0.0,10050.0,10050.0,2025-02-23T01:20:00,2025-02-23T01:30:00
2025-02-23,8,594.4333333333333,14.430000000000064,0.0,0.0,10050.0,10050.0,2025-02-23T01:30:00,2025-02-23T01:40:00
2025-02-23,9,621.69295,0.0,0.0,0.0,10050.0,10050.0,2025-02-23T01:40:00,2025-02-23T01:50:00
2025-02-23,10,614.39815,0.0,0.0,0.0,10050.0,10050.0,2025-02-23T01:50:00,2025-02-23T02:00:00
2025-02-23,11,582.1966666666666,1.616666666666788,0.0,0.0,10050.0,10050.0,2025-02-23T02:00:00,2025-02-23T02:10:00
2025-02-23,12,579.60435,11.973416666666708,0.0,0.0,10050.0,10050.0,2025-02-23T02:10:00,2025-02-23T02:20:00
2025-02-23,13,601.5218666666666,10.66680000000008,0.0,0.0,10050.0,10050.0,2025-02-23T02:20:00,2025-02-23T02:30:00
2025-02-23,14,625.5483333333333,0.0,0.0,0.0,10050.0,10050.0,2025-02-23T02:30:00,2025-02-23T02:40:00
2025-02-23,15,633.8403500000001,0.0,0.0,0.0,10050.0,10050.0,2025-02-23T02:40:00,2025-02-23T02:50:00
2025-02-23,16,633.1347999999999,0.0,0.0,0.0,10050.0,10050.0,2025-02-23T02:50:00,2025-02-23T03:00:00
2025-02-23,17,622.3566666666667,0.0,0.0,0.0,10050.0,10050.0,2025-02-23T03:00:00,2025-02-23T03:10:00
2025-02-23,18,599.7251333333334,44.386999999999944,0.0,0.0,10050.0,10050.0,2025-02-23T03:10:00,2025-02-23T03:20:00
2025-02-23,19,613.5046,45.40768333333335,0.0,0.0,10050.0,10050.0,2025-02-23T03:20:00,2025-02-23T03:30:00
2025-02-23,20,655.5600000000001,0.0,0.0,0.0,10050.0,10050.0,2025-02-23T03:30:00,2025-02-23T03:40:00
2025-02-23,21,663.77315,0.0,0.0,0.0,10050.0,10050.0,2025-02-23T03:40:00,2025-02-23T03:50:00
2025-02-23,22,637.42015,0.0,0.0,0.0,10050.0,10050.0,2025-02-23T03:50:00,2025-02-23T04:00:00
2025-02-23,23,616.2233333333334,15.306666666666615,0.0,0.0,10050.0,10050.0,2025-02-23T04:00:00,2025-02-23T04:10:00
2025-02-23,24,642.4384166666667,0.0,0.0,0.0,10050.0,10050.0,2025-02-23T04:10:00,2025-02-23T04:20:00
2025-02-23,25,672.3099666666667,0.0,0.0,0.0,10050.0,10050.0,2025-02-23T04:20:00,2025-02-23T04:30:00
2025-02-23,26,667.835,0.0,0.0,0.0,10050.0,10050.0,2025-02-23T04:30:00,2025-02-23T04:40:00
2025-02-23,27,637.3020166666666,58.047833333333415,0.0,0.0,10050.0,10050.0,2025-02-23T04:40:00,2025-02-23T04:50:00
2025-02-23,28,658.2845,14.915900000000079,0.0,0.0,10050.0,10050.0,2025-02-23T04:50:00,2025-02-23T05:00:00
2025-02-23,29,693.6,0.0,0.0,0.0,10050.0,10050.0,2025-02-23T05:00:00,2025-02-23T05:10:00
2025-02-23,30,638.3035333333333,28.165766666666666,0.0,0.0,10050.0,10050.0,2025-02-23T05:10:00,2025-02-23T05:20:00
2025-02-23,31,634.3907333333333,84.66595000000007,0.0,0.0,10050.0,10050.0,2025-02-23T05:20:00,2025-02-23T05:30:00
2025-02-23,32,679.3216666666666,23.34833333333347,0.0,0.0,10050.0,10050.0,2025-02-23T05:30:00,2025-02-23T05:40:00
2025-02-23,33,1479.6458499999999,0.0,833.3333333333333,0.0,10050.0,10800.0,2025-02-23T05:40:00,2025-02-23T05:50:00
2025-02-23,34,728.9001666666667,0.0,-0.0,0.0,10800.0,10800.0,2025-02-23T05:50:00,2025-02-23T06:00:00
2025-02-23,35,53.84000000000003,0.0,0.0,833.3333333333333,10800.0,9874.074074074075,2025-02-23T06:00:00,2025-02-23T06:10:00
2025-02-23,36,37.2714666666667,9.902100000000077,0.0,833.3333333333333,9874.074074074075,8948.14814814815,2025-02-23T06:10:00,2025-02-23T06:20:00
2025-02-23,37,764.7968833333341,0.0,0.0,79.83053333333258,8948.14814814815,8859.447555555558,2025-02-23T06:20:00,2025-02-23T06:30:00
2025-02-23,38,43.110000000000014,0.0,0.0,833.3333333333333,8859.447555555558,7933.521629629632,2025-02-23T06:30:00,2025-02-23T06:40:00
2025-02-23,39,845.8152,0.0,0.0,0.0,7933.521629629632,7933.521629629632,2025-02-23T06:40:00,2025-02-23T06:50:00
2025-02-23,40,796.67925,0.0,0.0,0.0,7933.521629629632,7933.521629629632,2025-02-23T06:50:00,2025-02-23T07:00:00
2025-02-23,41,763.2045833333333,0.0,0.0,0.0,7933.521629629632,7933.521629629632,2025-02-23T07:00:00,2025-02-23T07:10:00
2025-02-23,42,727.9458000000001,0.0,0.0,0.0,7933.521629629632,7933.521629629632,2025-02-23T07:10:00,2025-02-23T07:20:00
2025-02-23,43,664.4667,0.0,0.0,0.0,7933.521629629632,7933.521629629632,2025-02-23T07:20:00,2025-02-23T07:30:00
2025-02-23,44,581.1166666666666,0.0,0.0,0.0,7933.521629629632,7933.521629629632,2025-02-23T07:30:00,2025-02-23T07:40:00
2025-02-23,45,1365.66335,0.0,833.3333333333333,0.0,7933.521629629632,8683.521629629631,2025-02-23T07:40:00,2025-02-23T07:50:00
2025-02-23,46,603.5028666666667,0.0,0.0,0.0,8683.521629629631,8683.521629629631,2025-02-23T07:50:00,2025-02-23T08:00:00
2025-02-23,47,0.0,0.0,0.0,719.0770833333333,8683.521629629631,7884.547092592594,2025-02-23T08:00:00,2025-02-23T08:10:00
2025-02-23,48,0.0,0.0,0.0,704.77405,7884.547092592594,7101.464814814816,2025-02-23T08:10:00,2025-02-23T08:20:00
2025-02-23,49,0.0,0.0,0.0,658.9767833333333,7101.464814814816,6369.2683888888905,2025-02-23T08:20:00,2025-02-23T08:30:00
2025-02-23,50,0.0,0.0,0.0,621.9683333333334,6369.2683888888905,5678.192462962965,2025-02-23T08:30:00,2025-02-23T08:40:00
2025-02-23,51,0.0,0.0,0.0,535.3388166666667,5678.192462962965,5083.371555555557,2025-02-23T08:40:00,2025-02-23T08:50:00
2025-02-23,52,0.0,0.0,0.0,455.8262166666667,5083.371555555557,4576.897981481483,2025-02-23T08:50:00,2025-02-23T09:00:00
2025-02-23,53,0.0,0.0,0.0,412.6037500000001,4576.897981481483,4118.449370370372,2025-02-23T09:00:00,2025-02-23T09:10:00
2025-02-23,54,0.0,0.0,0.0,381.23141666666675,4118.449370370372,3694.858907407409,2025-02-23T09:10:00,2025-02-23T09:20:00
2025-02-23,55,0.0,0.0,0.0,353.72461666666675,3694.858907407409,3301.831555555557,2025-02-23T09:20:00,2025-02-23T09:30:00
2025-02-23,56,0.0,0.0,0.0,323.8779166666667,3301.831555555557,2941.967203703705,2025-02-23T09:30:00,2025-02-23T09:40:00
2025-02-23,57,0.0,0.0,0.0,287.8539166666666,2941.967203703705,2622.12951851852,2025-02-23T09:40:00,2025-02-23T09:50:00
2025-02-23,58,0.0,0.0,0.0,262.1060500000001,2622.12951851852,2330.9005740740754,2025-02-23T09:50:00,2025-02-23T10:00:00
2025-02-23,59,0.0,0.0,0.0,244.09625000000005,2330.9005740740754,2059.68251851852,2025-02-23T10:00:00,2025-02-23T10:10:00
2025-02-23,60,0.0,0.0,0.0,217.46536666666668,2059.68251851852,1818.0543333333346,2025-02-23T10:10:00,2025-02-23T10:20:00
2025-02-23,61,0.0,0.0,0.0,205.02563333333342,1818.0543333333346,1590.2480740740752,2025-02-23T10:20:00,2025-02-23T10:30:00
2025-02-23,62,0.0,0.0,0.0,195.72291666666672,1590.2480740740752,1372.7781666666679,2025-02-23T10:30:00,2025-02-23T10:40:00
2025-02-23,63,0.0,0.0,0.0,155.50035000000003,1372.7781666666679,1200.0000000000011,2025-02-23T10:40:00,2025-02-23T10:50:00
2025-02-23,64,131.0640666666667,0.0,0.0,0.0,1200.0000000000011,1200.0000000000011,2025-02-23T10:50:00,2025-02-23T11:00:00
2025-02-23,65,956.6641666666666,0.0,833.3333333333333,0.0,1200.0000000000011,1950.0000000000011,2025-02-23T11:00:00,2025-02-23T11:10:00
2025-02-23,66,918.4660833333332,0.0,833.3333333333333,0.0,1950.0000000000011,2700.000000000001,2025-02-23T11:10:00,2025-02-23T11:20:00
2025-02-23,67,876.0746999999999,0.0,833.3333333333333,0.0,2700.000000000001,3450.000000000001,2025-02-23T11:20:00,2025-02-23T11:30:00
2025-02-23,68,873.1808333333333,0.0,833.3333333333333,0.0,3450.000000000001,4200.000000000001,2025-02-23T11:30:00,2025-02-23T11:40:00
2025-02-23,69,918.0363833333333,0.0,833.3333333333333,0.0,4200.000000000001,4950.000000000001,2025-02-23T11:40:00,2025-02-23T11:50:00
2025-02-23,70,890.1501166666667,0.0,833.3333333333333,0.0,4950.000000000001,5700.000000000001,2025-02-23T11:50:00,2025-02-23T12:00:00
2025-02-23,71,780.8391666666666,0.0,833.3333333333333,0.0,5700.000000000001,6450.000000000001,2025-02-23T12:00:00,2025-02-23T12:10:00
2025-02-23,72,706.4456666666665,28.560183333333498,833.3333333333333,0.0,6450.000000000001,7200.000000000001,2025-02-23T12:10:00,2025-02-23T12:20:00
2025-02-23,73,705.1923333333334,83.27449999999976,833.3333333333333,0.0,7200.000000000001,7950.000000000001,2025-02-23T12:20:00,2025-02-23T12:30:00
2025-02-23,74,741.4708333333331,59.11875000000009,833.3333333333333,0.0,7950.000000000001,8700.0,2025-02-23T12:30:00,2025-02-23T12:40:00
2025-02-23,75,752.2274666666667,48.39314999999988,833.3333333333333,0.0,8700.0,9450.0,2025-02-23T12:40:00,2025-02-23T12:50:00
2025-02-23,76,773.3156666666666,0.0,833.3333333333333,0.0,9450.0,10200.0,2025-02-23T12:50:00,2025-02-23T13:00:00
2025-02-23,77,0.0,0.0,17.206249999999727,0.0,10200.0,10215.485625,2025-02-23T13:00:00,2025-02-23T13:10:00
2025-02-23,78,0.0,0.0,0.0,11.464050000000043,10215.485625,10202.747791666667,2025-02-23T13:10:00,2025-02-23T13:20:00
2025-02-23,79,2.417349999999942,0.0,0.0,0.0,10202.747791666667,10202.747791666667,2025-02-23T13:20:00,2025-02-23T13:30:00
2025-02-23,80,0.0,0.0,13.332916666666733,0.0,10202.747791666667,10214.747416666667,2025-02-23T13:30:00,2025-02-23T13:40:00
2025-02-23,81,2.5695749999995456,0.0,0.0,19.90702500000042,10214.747416666667,10192.6285,2025-02-23T13:40:00,2025-02-23T13:50:00
2025-02-23,82,0.0,0.0,0.0,74.04806666666673,10192.6285,10110.35287037037,2025-02-23T13:50:00,2025-02-23T14:00:00
2025-02-23,83,0.0,0.0,0.0,100.18666666666661,10110.35287037037,9999.034351851851,2025-02-23T14:00:00,2025-02-23T14:10:00
2025-02-23,84,0.0,0.0,0.0,89.05900000000008,9999.034351851851,9900.079907407408,2025-02-23T14:10:00,2025-02-23T14:20:00
2025-02-23,85,0.0,0.0,0.0,71.45351666666659,9900.079907407408,9820.68711111111,2025-02-23T14:20:00,2025-02-23T14:30:00
2025-02-23,86,0.0,0.0,0.0,86.10416666666663,9820.68711111111,9725.015814814815,2025-02-23T14:30:00,2025-02-23T14:40:00
2025-02-23,87,0.0,0.0,0.0,153.15846666666664,9725.015814814815,9554.839740740741,2025-02-23T14:40:00,2025-02-23T14:50:00
2025-02-23,88,0.0,0.0,0.0,229.3557666666668,9554.839740740741,9300.0,2025-02-23T14:50:00,2025-02-23T15:00:00
2025-02-23,89,1109.824583333333,0.0,833.3333333333333,0.0,9300.0,10050.0,2025-02-23T15:00:00,2025-02-23T15:10:00
2025-02-23,90,1127.0449333333331,0.0,833.3333333333333,0.0,10050.0,10800.0,2025-02-23T15:10:00,2025-02-23T15:20:00
2025-02-23,91,342.4777666666665,0.0,0.0,0.0,10800.0,10800.0,2025-02-23T15:20:00,2025-02-23T15:30:00
2025-02-23,92,418.37041666666664,2.0929166666666106,0.0,0.0,10800.0,10800.0,2025-02-23T15:30:00,2025-02-23T15:40:00
2025-02-23,93,461.6138833333333,2.903883333333283,-0.0,0.0,10800.0,10800.0,2025-02-23T15:40:00,2025-02-23T15:50:00
2025-02-23,94,513.4775833333333,0.0,-0.0,0.0,10800.0,10800.0,2025-02-23T15:50:00,2025-02-23T16:00:00
2025-02-23,95,585.70625,0.0,-0.0,0.0,10800.0,10800.0,2025-02-23T16:00:00,2025-02-23T16:10:00
2025-02-23,96,645.5469999999998,0.0,-0.0,0.0,10800.0,10800.0,2025-02-23T16:10:00,2025-02-23T16:20:00
2025-02-23,97,704.0351666666668,0.0,-0.0,0.0,10800.0,10800.0,2025-02-23T16:20:00,2025-02-23T16:30:00
2025-02-23,98,762.4754166666667,0.0,-0.0,0.0,10800.0,10800.0,2025-02-23T16:30:00,2025-02-23T16:40:00
2025-02-23,99,809.76575,0.0,0.0,0.0,10800.0,10800.0,2025-02-23T16:40:00,2025-02-23T16:50:00
