date,slot,interval_start,interval_end,price,load_actual,pv_available,pv_used,pv_curtail,initial_contract,final_contract,grid_delivered,grid_unused,grid_emergency,charge_planned,charge_actual,discharge_planned,discharge_actual,soc_start,soc_end
2025-03-14,21,2025-03-14T03:40:00,2025-03-14T03:50:00,0.4353,408.53815000000003,0.0,0.0,0.0,442.02500000000003,442.02500000000003,408.53815000000003,33.486850000000004,0.0,0.0,0.0,0.0,0.0,5090.887740740741,5090.887740740741
2025-03-14,22,2025-03-14T03:50:00,2025-03-14T04:00:00,0.436,424.42994999999996,0.0,0.0,0.0,448.91965,448.91965,424.42994999999996,24.489700000000028,0.0,0.0,0.0,0.0,0.0,5090.887740740741,5090.887740740741
2025-03-14,23,2025-03-14T04:00:00,2025-03-14T04:10:00,0.4378,450.6583333333333,0.0,0.0,0.0,456.13166666666666,456.13166666666666,450.6583333333333,5.473333333333358,0.0,0.0,0.0,0.0,0.0,5090.887740740741,5090.887740740741
2025-03-14,24,2025-03-14T04:10:00,2025-03-14T04:20:00,0.4401,470.47836666666666,0.0,0.0,0.0,444.3014,444.3014,444.3014,0.0,26.176966666666658,0.0,0.0,0.0,0.0,5090.887740740741,5090.887740740741
2025-03-14,25,2025-03-14T04:20:00,2025-03-14T04:30:00,0.4389,454.83585,0.0,0.0,0.0,441.2742666666666,441.2742666666666,441.2742666666666,0.0,13.561583333333374,0.0,0.0,0.0,0.0,5090.887740740741,5090.887740740741
2025-03-14,26,2025-03-14T04:30:00,2025-03-14T04:40:00,0.4364,435.05,0.0,0.0,0.0,451.50333333333333,451.50333333333333,435.05,16.45333333333332,0.0,0.0,0.0,0.0,0.0,5090.887740740741,5090.887740740741
2025-03-14,27,2025-03-14T04:40:00,2025-03-14T04:50:00,0.4393,470.9207333333333,0.00145,0.00145,0.0,451.676,451.676,451.676,0.0,19.24328333333333,0.0,0.0,0.0,0.0,5090.887740740741,5090.887740740741
2025-03-14,28,2025-03-14T04:50:00,2025-03-14T05:00:00,0.4422,486.22485,0.0,0.0,0.0,448.9698333333333,448.9698333333333,448.9698333333333,0.0,37.25501666666668,0.0,0.0,0.0,0.0,5090.887740740741,5090.887740740741
2025-03-14,29,2025-03-14T05:00:00,2025-03-14T05:10:00,0.4395,457.5116666666667,0.0,0.0,0.0,453.98333333333335,453.98333333333335,453.98333333333335,0.0,3.5283333333333644,0.0,0.0,0.0,0.0,5090.887740740741,5090.887740740741
2025-03-14,30,2025-03-14T05:10:00,2025-03-14T05:20:00,0.4333,437.82020000000006,0.020166666666666666,0.0,0.020166666666666666,466.72363333333334,466.72363333333334,437.82020000000006,28.903433333333282,0.0,0.0,0.0,0.0,0.0,5090.887740740741,5090.887740740741
2025-03-14,31,2025-03-14T05:20:00,2025-03-14T05:30:00,0.4439,436.00603333333333,0.0,0.0,0.0,464.24151666666666,464.24151666666666,436.00603333333333,28.23548333333332,0.0,0.0,0.0,0.0,0.0,5090.887740740741,5090.887740740741
2025-03-14,32,2025-03-14T05:30:00,2025-03-14T05:40:00,0.4301,443.4583333333333,0.0,0.0,0.0,441.67333333333335,441.67333333333335,441.67333333333335,0.0,1.7849999999999682,0.0,0.0,0.0,0.0,5090.887740740741,5090.887740740741
2025-03-14,33,2025-03-14T05:40:00,2025-03-14T05:50:00,0.3713,452.2528333333333,0.28091666666666665,0.28091666666666665,0.0,720.2578843621402,720.2578843621402,720.2578843621402,0.0,31.701449999999955,299.9874176954735,299.9874176954735,0.0,0.0,5090.887740740741,5360.876416666667
2025-03-14,34,2025-03-14T05:50:00,2025-03-14T06:00:00,0.5708,477.1973666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.68568333333337,0.0,0.0,428.51168333333334,428.51168333333334,5360.876416666667,4884.752324074075
2025-03-14,35,2025-03-14T06:00:00,2025-03-14T06:10:00,0.9099,496.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.89999999999998,0.0,0.0,447.815,447.815,4884.752324074075,4387.180101851853
2025-03-14,36,2025-03-14T06:10:00,2025-03-14T06:20:00,0.9368,470.17024999999995,10.899683333333334,10.899683333333334,0.0,0.0,0.0,0.0,0.0,62.97316666666658,0.0,0.0,396.29740000000004,396.29740000000004,4387.180101851853,3946.8496574074084
2025-03-14,37,2025-03-14T06:20:00,2025-03-14T06:30:00,0.8758,446.74991666666665,42.274766666666665,42.274766666666665,0.0,0.0,0.0,0.0,0.0,42.538533333333305,0.0,0.0,361.9366166666667,361.9366166666667,3946.8496574074084,3544.697861111112
2025-03-14,38,2025-03-14T06:30:00,2025-03-14T06:40:00,0.8759,442.7166666666667,87.86874999999999,87.86874999999999,0.0,0.0,0.0,0.0,0.0,14.102650000000025,0.0,0.0,340.7452666666667,340.7452666666667,3544.697861111112,3166.0920092592605
2025-03-14,39,2025-03-14T06:40:00,2025-03-14T06:50:00,0.8601,436.32663333333335,130.16813333333332,130.16813333333332,0.0,0.0,0.0,0.0,0.0,19.235266666666718,0.0,0.0,286.9232333333333,286.9232333333333,3166.0920092592605,2847.288416666668
2025-03-14,40,2025-03-14T06:50:00,2025-03-14T07:00:00,0.8442,473.6453833333333,174.31303333333335,174.31303333333335,0.0,0.0,0.0,0.0,0.0,10.39156666666662,0.0,0.0,288.94078333333334,288.94078333333334,2847.288416666668,2526.243101851853
2025-03-14,41,2025-03-14T07:00:00,2025-03-14T07:10:00,0.8334,537.875,229.70624999999998,211.83113333333324,17.87511666666674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.04386666666676,326.04386666666676,2526.243101851853,2163.97213888889
2025-03-14,42,2025-03-14T07:10:00,2025-03-14T07:20:00,0.8092,554.7075,297.85581666666667,291.00674166666664,6.849075000000028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.70075833333334,263.70075833333334,2163.97213888889,1870.9712962962976
2025-03-14,43,2025-03-14T07:20:00,2025-03-14T07:30:00,0.7972,540.9344166666666,356.11719999999997,348.7976666666666,7.319533333333368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.13675,192.13675,1870.9712962962976,1657.4860185185198
2025-03-14,44,2025-03-14T07:30:00,2025-03-14T07:40:00,0.7644,523.865,400.375,381.6857083333333,18.68929166666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.1792916666667,142.1792916666667,1657.4860185185198,1499.509027777779
2025-03-14,45,2025-03-14T07:40:00,2025-03-14T07:50:00,0.6899,516.9635666666667,447.7348833333333,446.0259166666667,1.7089666666665835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.93764999999996,70.93764999999996,1499.509027777779,1420.689416666668
2025-03-14,46,2025-03-14T07:50:00,2025-03-14T08:00:00,0.86,529.5038166666667,501.7219666666667,501.7219666666667,0.0,0.0,0.0,0.0,0.0,27.78185000000002,0.0,0.0,0.0,0.0,1420.689416666668,1420.689416666668
2025-03-14,47,2025-03-14T08:00:00,2025-03-14T08:10:00,1.1617,538.59,556.1625,538.59,17.57249999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.689416666668,1420.689416666668
2025-03-14,48,2025-03-14T08:10:00,2025-03-14T08:20:00,1.1683,512.5222,604.0832166666667,512.5222,91.56101666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.689416666668,1420.689416666668
2025-03-14,49,2025-03-14T08:20:00,2025-03-14T08:30:00,1.0956,506.45733333333334,658.7447,506.45733333333334,152.28736666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.689416666668,1420.689416666668
2025-03-14,50,2025-03-14T08:30:00,2025-03-14T08:40:00,1.0849,529.5466666666667,722.5187500000001,529.5466666666667,192.97208333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.689416666668,1420.689416666668
2025-03-14,51,2025-03-14T08:40:00,2025-03-14T08:50:00,1.061,543.8944666666666,785.1985,543.8944666666666,241.30403333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.689416666668,1420.689416666668
2025-03-14,52,2025-03-14T08:50:00,2025-03-14T09:00:00,1.043,592.2893666666666,849.8283833333334,592.2893666666666,257.5390166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.689416666668,1420.689416666668
2025-03-14,53,2025-03-14T09:00:00,2025-03-14T09:10:00,1.036,661.4983333333333,911.8375,661.4983333333333,250.33916666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.689416666668,1420.689416666668
2025-03-14,54,2025-03-14T09:10:00,2025-03-14T09:20:00,1.0147,680.953,957.2185,680.953,276.2655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.689416666668,1420.689416666668
2025-03-14,55,2025-03-14T09:20:00,2025-03-14T09:30:00,0.9922,658.73275,979.6629833333333,658.73275,320.93023333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.689416666668,1420.689416666668
2025-03-14,56,2025-03-14T09:30:00,2025-03-14T09:40:00,0.97,628.5766666666667,998.3125,628.5766666666667,369.7358333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.689416666668,1420.689416666668
2025-03-14,57,2025-03-14T09:40:00,2025-03-14T09:50:00,0.9422,617.0518333333333,1045.2069333333334,617.0518333333333,428.15510000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.689416666668,1420.689416666668
2025-03-14,58,2025-03-14T09:50:00,2025-03-14T10:00:00,0.9569,603.3446833333334,1110.2234166666667,603.3446833333334,506.87873333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.689416666668,1420.689416666668
2025-03-14,59,2025-03-14T10:00:00,2025-03-14T10:10:00,0.9977,598.35,1169.1812499999999,598.35,570.8312499999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.689416666668,1420.689416666668
2025-03-14,60,2025-03-14T10:10:00,2025-03-14T10:20:00,0.9919,632.4753833333333,1200.4125333333334,632.4753833333333,567.9371500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.689416666668,1420.689416666668
2025-03-14,61,2025-03-14T10:20:00,2025-03-14T10:30:00,0.9588,643.3447,1206.4773666666667,643.3447,563.1326666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.689416666668,1420.689416666668
2025-03-14,62,2025-03-14T10:30:00,2025-03-14T10:40:00,0.9549,626.9216666666667,1221.8875,626.9216666666667,594.9658333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.689416666668,1420.689416666668
2025-03-14,63,2025-03-14T10:40:00,2025-03-14T10:50:00,0.9839,635.4249,1277.43465,635.4249,642.0097499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.689416666668,1420.689416666668
2025-03-14,64,2025-03-14T10:50:00,2025-03-14T11:00:00,0.799,621.6049833333333,1290.3792,621.6049833333333,668.7742166666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.689416666668,1420.689416666668
2025-03-14,65,2025-03-14T11:00:00,2025-03-14T11:10:00,0.5025,593.72,1258.14375,593.72,664.4237499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.689416666668,1420.689416666668
2025-03-14,66,2025-03-14T11:10:00,2025-03-14T11:20:00,0.4662,613.9427833333333,1265.6161,613.9427833333333,651.6733166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.689416666668,1420.689416666668
2025-03-14,67,2025-03-14T11:20:00,2025-03-14T11:30:00,0.5007,636.8810500000001,1312.1519333333333,636.8810500000001,675.2708833333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.689416666668,1420.689416666668
2025-03-14,68,2025-03-14T11:30:00,2025-03-14T11:40:00,0.4827,632.095,1372.8062499999999,632.095,740.7112499999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.689416666668,1420.689416666668
2025-03-14,69,2025-03-14T11:40:00,2025-03-14T11:50:00,0.4785,614.65495,1417.6103999999998,614.65495,802.9554499999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.689416666668,1420.689416666668
2025-03-14,70,2025-03-14T11:50:00,2025-03-14T12:00:00,0.4662,609.5534,1405.9353166666667,609.5534,796.3819166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.689416666668,1420.689416666668
2025-03-14,71,2025-03-14T12:00:00,2025-03-14T12:10:00,0.4432,617.1633333333333,1352.45625,1352.45625,0.0,0.0,0.0,0.0,0.0,66.24243148147639,801.5353481481432,801.5353481481432,0.0,0.0,1420.689416666668,2142.071229999997
2025-03-14,72,2025-03-14T12:10:00,2025-03-14T12:20:00,0.4411,617.6473333333333,1316.9874333333335,1316.9874333333335,0.0,0.0,0.0,0.0,0.0,130.97438333333344,830.3144833333334,830.3144833333334,0.0,0.0,2142.071229999997,2889.354264999997
2025-03-14,73,2025-03-14T12:20:00,2025-03-14T12:30:00,0.4551,616.4229666666666,1308.1493333333333,1308.1493333333333,0.0,0.0,0.0,0.0,0.0,84.67516666666666,776.4015333333333,776.4015333333333,0.0,0.0,2889.354264999997,3588.115644999997
2025-03-14,74,2025-03-14T12:30:00,2025-03-14T12:40:00,0.4463,615.8483333333334,1322.3125,1322.3125,0.0,0.0,0.0,0.0,0.0,28.05600000000004,734.5201666666666,734.5201666666666,0.0,0.0,3588.115644999997,4249.183794999997
2025-03-14,75,2025-03-14T12:40:00,2025-03-14T12:50:00,0.4113,608.22935,1346.68055,1332.4391333333333,14.241416666666737,0.0,0.0,0.0,0.0,0.0,724.2097833333332,724.2097833333332,0.0,0.0,4249.183794999997,4900.972599999997
2025-03-14,76,2025-03-14T12:50:00,2025-03-14T13:00:00,0.5682,585.5407166666666,1329.82085,1291.8841666666665,37.936683333333576,0.0,0.0,0.0,0.0,0.0,706.3434499999998,706.3434499999998,0.0,0.0,4900.972599999997,5536.681704999997
2025-03-14,77,2025-03-14T13:00:00,2025-03-14T13:10:00,0.8279,567.4083333333333,1273.7124999999999,1233.5561833333331,40.156316666666726,0.0,0.0,0.0,0.0,0.0,666.14785,666.14785,0.0,0.0,5536.681704999997,6136.214769999997
2025-03-14,78,2025-03-14T13:10:00,2025-03-14T13:20:00,0.8636,582.7572333333334,1228.7381166666667,1206.7258777777777,22.012238888888987,0.0,0.0,0.0,0.0,0.0,623.9686444444443,623.9686444444443,0.0,0.0,6136.214769999997,6697.786549999997
2025-03-14,79,2025-03-14T13:20:00,2025-03-14T13:30:00,0.8416,589.8611833333333,1187.3226333333334,1167.8599555555556,19.4626777777778,0.0,0.0,0.0,0.0,0.0,577.9987722222222,577.9987722222222,0.0,0.0,6697.786549999997,7217.985444999997
2025-03-14,80,2025-03-14T13:30:00,2025-03-14T13:40:00,0.8618,589.6133333333333,1144.075,1125.988166666667,18.08683333333306,0.0,0.0,0.0,0.0,0.0,536.3748333333335,536.3748333333335,0.0,0.0,7217.985444999997,7700.722794999997
2025-03-14,81,2025-03-14T13:40:00,2025-03-14T13:50:00,0.8623,620.9419,1110.2499500000001,1110.2499500000001,0.0,0.0,0.0,0.0,0.0,26.969694444444258,516.2777444444445,516.2777444444445,0.0,0.0,7700.722794999997,8165.372764999997
2025-03-14,82,2025-03-14T13:50:00,2025-03-14T14:00:00,0.9026,635.18435,1093.3207666666667,1093.3207666666667,0.0,0.0,0.0,0.0,0.0,55.058422222222134,513.1948388888889,513.1948388888889,0.0,0.0,8165.372764999997,8627.248119999997
2025-03-14,83,2025-03-14T14:00:00,2025-03-14T14:10:00,0.9754,620.5433333333334,1079.20625,1079.20625,0.0,0.0,0.0,0.0,0.0,34.25390000000016,492.9168166666667,492.9168166666667,0.0,0.0,8627.248119999997,9070.873254999997
2025-03-14,84,2025-03-14T14:10:00,2025-03-14T14:20:00,1.0002,614.0314500000001,1037.6664166666667,1015.0126944444445,22.6537222222222,0.0,0.0,0.0,0.0,0.0,400.9812444444444,400.9812444444444,0.0,0.0,9070.873254999997,9431.756374999997
2025-03-14,85,2025-03-14T14:20:00,2025-03-14T14:30:00,0.9978,610.5282333333333,957.4850333333334,930.0353722222222,27.44966111111114,0.0,0.0,0.0,0.0,0.0,319.5071388888889,319.5071388888889,0.0,0.0,9431.756374999997,9719.312799999998
2025-03-14,86,2025-03-14T14:30:00,2025-03-14T14:40:00,1.0271,601.4866666666667,877.59375,877.59375,0.0,0.0,0.0,0.0,0.0,5.4971000000001595,281.6041833333335,281.6041833333335,0.0,0.0,9719.312799999998,9972.756564999998
2025-03-14,87,2025-03-14T14:40:00,2025-03-14T14:50:00,1.0906,590.4840166666667,850.8792,850.8792,0.0,0.0,0.0,0.0,0.0,4.7412277777777945,265.1364111111111,265.1364111111111,0.0,0.0,9972.756564999998,10211.379334999998
2025-03-14,88,2025-03-14T14:50:00,2025-03-14T15:00:00,0.9376,596.6806666666666,809.6487666666667,809.6487666666667,0.0,0.0,0.0,0.0,0.0,24.659172222222082,237.62727222222213,237.62727222222213,0.0,0.0,10211.379334999998,10425.243879999998
2025-03-14,89,2025-03-14T15:00:00,2025-03-14T15:10:00,0.6694,600.395,752.74375,752.74375,0.0,0.0,0.0,0.0,0.0,21.32946666666669,173.67821666666669,173.67821666666669,0.0,0.0,10425.243879999998,10581.554274999999
2025-03-14,90,2025-03-14T15:10:00,2025-03-14T15:20:00,0.66,564.917,744.1086666666666,660.4816055555555,83.62706111111117,0.0,0.0,0.0,0.0,0.0,95.56460555555543,95.56460555555543,0.0,0.0,10581.554274999999,10667.562419999998
2025-03-14,91,2025-03-14T15:20:00,2025-03-14T15:30:00,0.7217,552.6288833333333,722.3286166666667,617.5506944444444,104.77792222222229,0.0,0.0,0.0,0.0,0.0,64.92181111111108,64.92181111111108,0.0,0.0,10667.562419999998,10725.992049999999
2025-03-14,92,2025-03-14T15:30:00,2025-03-14T15:40:00,0.7308,573.7083333333334,660.2062500000001,641.7256,18.480650000000082,0.0,0.0,0.0,0.0,0.0,68.01726666666661,68.01726666666661,0.0,0.0,10725.992049999999,10787.207589999998
2025-03-14,93,2025-03-14T15:40:00,2025-03-14T15:50:00,0.7534,578.3212333333333,595.2527166666666,592.5350222222223,2.717694444444305,0.0,0.0,0.0,0.0,0.0,14.213788888888985,14.213788888888985,0.0,0.0,10787.207589999998,10799.999999999998
2025-03-14,94,2025-03-14T15:50:00,2025-03-14T16:00:00,0.7823,584.58155,555.6843833333334,537.9911277777777,17.693255555555652,18.250322222222167,46.59042222222229,46.59042222222229,0.0,0.0,-0.0,-0.0,0.0,0.0,10799.999999999998,10799.999999999998
2025-03-14,95,2025-03-14T16:00:00,2025-03-14T16:10:00,0.8055,587.7083333333334,529.61875,506.7546499999999,22.864100000000064,57.654183333333435,80.95368333333346,80.95368333333346,0.0,0.0,-0.0,-0.0,0.0,0.0,10799.999999999998,10799.999999999998
2025-03-14,96,2025-03-14T16:10:00,2025-03-14T16:20:00,0.8271,563.7505333333334,482.23019999999997,446.97408333333334,35.25611666666663,91.31288333333333,116.77645000000001,116.77645000000001,0.0,0.0,-0.0,-0.0,0.0,0.0,10799.999999999998,10799.999999999998
2025-03-14,97,2025-03-14T16:20:00,2025-03-14T16:30:00,0.8519,571.3012166666666,433.7797333333333,418.30786666666654,15.471866666666756,125.36571666666674,152.99335000000008,152.99335000000008,0.0,0.0,-0.0,-0.0,0.0,0.0,10799.999999999998,10799.999999999998
2025-03-14,98,2025-03-14T16:30:00,2025-03-14T16:40:00,0.8791,605.68,388.83750000000003,388.83750000000003,0.0,166.71151666666663,196.50321666666662,196.50321666666662,0.0,20.3392833333333,-0.0,-0.0,0.0,0.0,10799.999999999998,10799.999999999998
2025-03-14,99,2025-03-14T16:40:00,2025-03-14T16:50:00,0.9024,592.3274166666666,331.61841666666663,331.61841666666663,0.0,210.0075,241.96326666666664,241.96326666666664,0.0,18.745733333333362,-0.0,-0.0,0.0,0.0,10799.999999999998,10799.999999999998
2025-03-14,100,2025-03-14T16:50:00,2025-03-14T17:00:00,0.9163,517.1464333333333,283.06168333333335,277.8675333333333,5.194150000000036,205.15906666666672,239.27890000000002,239.27890000000002,0.0,0.0,0.0,0.0,-0.0,-0.0,10799.999999999998,10799.999999999998
2025-03-14,101,2025-03-14T17:00:00,2025-03-14T17:10:00,0.9264,440.10833333333335,243.2875,214.3039166666667,28.983583333333286,189.52051666666665,225.80441666666664,225.80441666666664,0.0,0.0,0.0,0.0,-0.0,-0.0,10799.999999999998,10799.999999999998
2025-03-14,102,2025-03-14T17:10:00,2025-03-14T17:20:00,0.9462,444.17875000000004,190.6715,165.11837500000001,25.553124999999994,248.82379166666666,279.060375,279.060375,0.0,0.0,0.0,0.0,-0.0,-0.0,10799.999999999998,10799.999999999998
2025-03-14,103,2025-03-14T17:20:00,2025-03-14T17:30:00,0.9742,474.02091666666666,137.29106666666667,137.29106666666667,0.0,281.31516666666664,305.5044333333333,305.5044333333333,0.0,31.225416666666717,0.0,0.0,0.0,0.0,10799.999999999998,10799.999999999998
2025-03-14,104,2025-03-14T17:30:00,2025-03-14T17:40:00,0.9862,480.54833333333335,89.58125,89.58125,0.0,281.341925,299.483875,299.483875,0.0,91.48320833333334,0.0,0.0,-0.0,-0.0,10799.999999999998,10799.999999999998
2025-03-14,105,2025-03-14T17:40:00,2025-03-14T17:50:00,0.976,464.41478333333333,43.76838333333333,43.76838333333333,0.0,346.96614999999997,359.0607833333333,359.0607833333333,0.0,61.58561666666671,0.0,0.0,0.0,0.0,10799.999999999998,10799.999999999998
2025-03-14,106,2025-03-14T17:50:00,2025-03-14T18:00:00,1.0742,457.62986666666666,12.32335,12.32335,0.0,0.0,0.0,0.0,0.0,27.864741666666653,0.0,0.0,417.441775,417.441775,10799.999999999998,10336.175805555553
2025-03-14,107,2025-03-14T18:00:00,2025-03-14T18:10:00,1.2313,459.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.620000000000061,0.0,0.0,448.11999999999995,448.11999999999995,10336.175805555553,9838.264694444442
2025-03-14,108,2025-03-14T18:10:00,2025-03-14T18:20:00,1.2561,445.42005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.77485,445.42005,9838.264694444442,9343.353527777776
2025-03-14,109,2025-03-14T18:20:00,2025-03-14T18:30:00,1.2447,446.8414666666667,0.34523333333333334,0.34523333333333334,0.0,0.0,0.0,0.0,0.0,5.48913333333332,0.0,0.0,441.00710000000004,441.00710000000004,9343.353527777776,8853.345638888886
2025-03-14,110,2025-03-14T18:30:00,2025-03-14T18:40:00,1.2545,456.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.68833333333333,0.0,0.0,422.63166666666666,422.63166666666666,8853.345638888886,8383.754898148145
2025-03-14,111,2025-03-14T18:40:00,2025-03-14T18:50:00,1.2522,432.74784999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.91484999999994,432.74784999999997,8383.754898148145,7902.923953703701
2025-03-14,112,2025-03-14T18:50:00,2025-03-14T19:00:00,1.2881,418.0025333333333,0.024783333333333334,0.0,0.024783333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.5432333333333,418.0025333333333,7902.923953703701,7438.476694444442
2025-03-14,113,2025-03-14T19:00:00,2025-03-14T19:10:00,1.3466,429.9916666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.77,429.9916666666666,7438.476694444442,6960.708175925924
2025-03-14,114,2025-03-14T19:10:00,2025-03-14T19:20:00,1.3523,442.21701666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.53473333333335,442.21701666666667,6960.708175925924,6469.355935185183
2025-03-14,115,2025-03-14T19:20:00,2025-03-14T19:30:00,1.3445,433.71805,0.0017833333333333332,0.0,0.0017833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.2497,433.71805,6469.355935185183,5987.446990740738
2025-03-14,116,2025-03-14T19:30:00,2025-03-14T19:40:00,1.3483,428.49333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.413333333333355,0.0,0.0,420.08,420.08,5987.446990740738,5520.691435185183
2025-03-14,117,2025-03-14T19:40:00,2025-03-14T19:50:00,1.349,467.2738166666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.09996666666666,0.0,0.0,450.17384999999996,450.17384999999996,5520.691435185183,5020.498268518516
2025-03-14,118,2025-03-14T19:50:00,2025-03-14T20:00:00,1.3473,488.35696666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.219966666666664,0.0,0.0,455.137,455.137,5020.498268518516,4514.790490740738
2025-03-14,119,2025-03-14T20:00:00,2025-03-14T20:10:00,1.3482,470.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.985000000000014,0.0,0.0,426.955,426.955,4514.790490740738,4040.396046296294
2025-03-14,120,2025-03-14T20:10:00,2025-03-14T20:20:00,1.3513,454.8641666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.56205,0.0,0.0,433.3021166666667,433.3021166666667,4040.396046296294,3558.949249999998
2025-03-14,121,2025-03-14T20:20:00,2025-03-14T20:30:00,1.34,454.1127166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.927633333333404,0.0,0.0,444.1850833333333,444.1850833333333,3558.949249999998,3065.410268518516
2025-03-14,122,2025-03-14T20:30:00,2025-03-14T20:40:00,1.3489,463.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.285000000000025,0.0,0.0,441.60999999999996,441.60999999999996,3065.410268518516,2574.7324907407383
2025-03-14,123,2025-03-14T20:40:00,2025-03-14T20:50:00,1.3952,470.18185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.313950000000034,0.0,0.0,443.86789999999996,443.86789999999996,2574.7324907407383,2081.5459351851828
2025-03-14,124,2025-03-14T20:50:00,2025-03-14T21:00:00,1.2226,468.2651166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.968050000000005,0.0,0.0,463.2970666666667,463.2970666666667,2081.5459351851828,1566.7714166666642
2025-03-14,125,2025-03-14T21:00:00,2025-03-14T21:10:00,0.9332,455.48,0.0,0.0,0.0,487.375,487.375,455.48,31.894999999999982,0.0,0.0,0.0,0.0,0.0,1566.7714166666642,1566.7714166666642
2025-03-14,126,2025-03-14T21:10:00,2025-03-14T21:20:00,0.9068,435.43343333333337,0.0,0.0,0.0,489.1915333333333,489.1915333333333,435.43343333333337,53.758099999999956,0.0,0.0,0.0,0.0,0.0,1566.7714166666642,1566.7714166666642
2025-03-14,127,2025-03-14T21:20:00,2025-03-14T21:30:00,0.9371,436.83979999999997,0.0,0.0,0.0,476.49715,476.49715,436.83979999999997,39.65735000000001,0.0,0.0,0.0,0.0,0.0,1566.7714166666642,1566.7714166666642
2025-03-14,128,2025-03-14T21:30:00,2025-03-14T21:40:00,0.9371,457.48499999999996,0.0,0.0,0.0,474.3733333333333,474.3733333333333,457.48499999999996,16.88833333333332,0.0,0.0,0.0,0.0,0.0,1566.7714166666642,1566.7714166666642
2025-03-14,129,2025-03-14T21:40:00,2025-03-14T21:50:00,0.9871,461.45565000000005,0.0,0.0,0.0,251.53027500000042,257.57759166666983,223.05157500000323,34.52601666666661,0.0,0.0,0.0,238.40407499999682,238.40407499999682,1566.7714166666642,1301.878000000001
2025-03-14,130,2025-03-14T21:50:00,2025-03-14T22:00:00,0.7764,428.5676,0.0,0.0,0.0,476.71156666666667,476.71156666666667,428.5676,48.14396666666664,0.0,0.0,0.0,0.0,0.0,1301.878000000001,1301.878000000001
