date,slot,version,issue_time,quantity
2025-02-21,138,0,2025-02-21T00:00:00,396.82171666666665
2025-02-21,138,1,2025-02-21T06:00:00,396.82171666666665
2025-02-21,138,2,2025-02-21T12:00:00,396.82171666666665
2025-02-21,138,3,2025-02-21T18:00:00,396.82171666666665
2025-02-21,139,0,2025-02-21T00:00:00,1176.4377800411517
2025-02-21,139,1,2025-02-21T06:00:00,1176.4377800411517
2025-02-21,139,2,2025-02-21T12:00:00,1176.4377800411517
2025-02-21,139,3,2025-02-21T18:00:00,1176.4377800411517
2025-02-21,140,0,2025-02-21T00:00:00,1244.3483333333334
2025-02-21,140,1,2025-02-21T06:00:00,1244.3483333333334
2025-02-21,140,2,2025-02-21T12:00:00,1244.3483333333334
2025-02-21,140,3,2025-02-21T18:00:00,1244.3483333333334
2025-02-21,141,0,2025-02-21T00:00:00,1245.8478833333334
2025-02-21,141,1,2025-02-21T06:00:00,1245.8478833333334
2025-02-21,141,2,2025-02-21T12:00:00,1245.8478833333334
2025-02-21,141,3,2025-02-21T18:00:00,1245.8478833333334
2025-02-21,142,0,2025-02-21T00:00:00,416.3911166666667
2025-02-21,142,1,2025-02-21T06:00:00,416.3911166666667
2025-02-21,142,2,2025-02-21T12:00:00,416.3911166666667
2025-02-21,142,3,2025-02-21T18:00:00,416.3911166666667
2025-02-21,143,0,2025-02-21T00:00:00,418.26
2025-02-21,143,1,2025-02-21T06:00:00,418.26
2025-02-21,143,2,2025-02-21T12:00:00,418.26
2025-02-21,143,3,2025-02-21T18:00:00,418.26
2025-02-22,0,0,2025-02-22T00:00:00,411.77119999999996
2025-02-22,1,0,2025-02-22T00:00:00,397.00865
2025-02-22,2,0,2025-02-22T00:00:00,394.685
2025-02-22,3,0,2025-02-22T00:00:00,427.10745
2025-02-22,4,0,2025-02-22T00:00:00,449.0804666666667
2025-02-22,5,0,2025-02-22T00:00:00,445.01500000000004
2025-02-22,6,0,2025-02-22T00:00:00,439.8014166666667
2025-02-22,7,0,2025-02-22T00:00:00,433.87995
2025-02-22,8,0,2025-02-22T00:00:00,430.06333333333333
2025-02-22,9,0,2025-02-22T00:00:00,434.00173333333333
2025-02-22,10,0,2025-02-22T00:00:00,428.31626666666665
2025-02-22,11,0,2025-02-22T00:00:00,426.4916666666666
2025-02-22,12,0,2025-02-22T00:00:00,459.2283166666667
2025-02-22,13,0,2025-02-22T00:00:00,481.2966833333333
2025-02-22,14,0,2025-02-22T00:00:00,475.555
2025-02-22,15,0,2025-02-22T00:00:00,468.10938333333337
2025-02-22,16,0,2025-02-22T00:00:00,467.85999999999996
2025-02-22,17,0,2025-02-22T00:00:00,472.0133333333333
2025-02-22,18,0,2025-02-22T00:00:00,471.1141666666667
2025-02-22,19,0,2025-02-22T00:00:00,457.68118333333337
2025-02-22,20,0,2025-02-22T00:00:00,450.71000000000004
2025-02-22,21,0,2025-02-22T00:00:00,477.2952666666667
2025-02-22,22,0,2025-02-22T00:00:00,495.2138
2025-02-22,23,0,2025-02-22T00:00:00,488.26
2025-02-22,24,0,2025-02-22T00:00:00,478.95431666666667
2025-02-22,25,0,2025-02-22T00:00:00,470.5475666666667
2025-02-22,26,0,2025-02-22T00:00:00,469.0233333333333
2025-02-22,27,0,2025-02-22T00:00:00,484.49173333333334
2025-02-22,28,0,2025-02-22T00:00:00,510.68415
2025-02-22,29,0,2025-02-22T00:00:00,519.7016666666667
2025-02-22,30,0,2025-02-22T00:00:00,491.83215
2025-02-22,31,0,2025-02-22T00:00:00,228.72371666666464
2025-02-22,32,0,2025-02-22T00:00:00,543.135
2025-02-22,33,0,2025-02-22T00:00:00,518.6068833333333
2025-02-22,34,0,2025-02-22T00:00:00,0.0
2025-02-22,35,0,2025-02-22T00:00:00,0.0
2025-02-22,35,1,2025-02-22T06:00:00,0.0
2025-02-22,36,0,2025-02-22T00:00:00,0.0
2025-02-22,36,1,2025-02-22T06:00:00,0.0
2025-02-22,37,0,2025-02-22T00:00:00,0.0
2025-02-22,37,1,2025-02-22T06:00:00,0.0
2025-02-22,38,0,2025-02-22T00:00:00,0.0
2025-02-22,38,1,2025-02-22T06:00:00,0.0
2025-02-22,39,0,2025-02-22T00:00:00,0.0
2025-02-22,39,1,2025-02-22T06:00:00,0.0
2025-02-22,40,0,2025-02-22T00:00:00,0.0
2025-02-22,40,1,2025-02-22T06:00:00,0.0
2025-02-22,41,0,2025-02-22T00:00:00,0.0
2025-02-22,41,1,2025-02-22T06:00:00,0.0
2025-02-22,42,0,2025-02-22T00:00:00,0.0
2025-02-22,42,1,2025-02-22T06:00:00,0.0
2025-02-22,43,0,2025-02-22T00:00:00,0.0
2025-02-22,43,1,2025-02-22T06:00:00,0.0
2025-02-22,44,0,2025-02-22T00:00:00,0.0
2025-02-22,44,1,2025-02-22T06:00:00,0.0
2025-02-22,45,0,2025-02-22T00:00:00,0.0
2025-02-22,45,1,2025-02-22T06:00:00,43.52482500000167
2025-02-22,46,0,2025-02-22T00:00:00,0.0
2025-02-22,46,1,2025-02-22T06:00:00,0.0
2025-02-22,47,0,2025-02-22T00:00:00,0.0
2025-02-22,47,1,2025-02-22T06:00:00,0.0
2025-02-22,48,0,2025-02-22T00:00:00,0.0
2025-02-22,48,1,2025-02-22T06:00:00,0.0
2025-02-22,49,0,2025-02-22T00:00:00,0.0
2025-02-22,49,1,2025-02-22T06:00:00,0.0
2025-02-22,50,0,2025-02-22T00:00:00,0.0
2025-02-22,50,1,2025-02-22T06:00:00,0.0
2025-02-22,51,0,2025-02-22T00:00:00,0.0
2025-02-22,51,1,2025-02-22T06:00:00,0.0
2025-02-22,52,0,2025-02-22T00:00:00,0.0
2025-02-22,52,1,2025-02-22T06:00:00,0.0
2025-02-22,53,0,2025-02-22T00:00:00,0.0
2025-02-22,53,1,2025-02-22T06:00:00,0.0
2025-02-22,54,0,2025-02-22T00:00:00,0.0
2025-02-22,54,1,2025-02-22T06:00:00,0.0
2025-02-22,55,0,2025-02-22T00:00:00,0.0
2025-02-22,55,1,2025-02-22T06:00:00,0.0
2025-02-22,56,0,2025-02-22T00:00:00,0.0
2025-02-22,56,1,2025-02-22T06:00:00,0.0
2025-02-22,57,0,2025-02-22T00:00:00,0.0
2025-02-22,57,1,2025-02-22T06:00:00,0.0
2025-02-22,58,0,2025-02-22T00:00:00,0.0
2025-02-22,58,1,2025-02-22T06:00:00,0.0
2025-02-22,59,0,2025-02-22T00:00:00,0.0
2025-02-22,59,1,2025-02-22T06:00:00,0.0
2025-02-22,60,0,2025-02-22T00:00:00,0.0
2025-02-22,60,1,2025-02-22T06:00:00,0.0
2025-02-22,61,0,2025-02-22T00:00:00,0.0
2025-02-22,61,1,2025-02-22T06:00:00,0.0
2025-02-22,62,0,2025-02-22T00:00:00,0.0
2025-02-22,62,1,2025-02-22T06:00:00,0.0
2025-02-22,63,0,2025-02-22T00:00:00,0.0
2025-02-22,63,1,2025-02-22T06:00:00,0.0
2025-02-22,64,0,2025-02-22T00:00:00,0.0
2025-02-22,64,1,2025-02-22T06:00:00,0.0
2025-02-22,65,0,2025-02-22T00:00:00,0.0
2025-02-22,65,1,2025-02-22T06:00:00,0.0
2025-02-22,66,0,2025-02-22T00:00:00,0.0
2025-02-22,66,1,2025-02-22T06:00:00,0.0
2025-02-22,67,0,2025-02-22T00:00:00,0.0
2025-02-22,67,1,2025-02-22T06:00:00,0.0
2025-02-22,68,0,2025-02-22T00:00:00,0.0
2025-02-22,68,1,2025-02-22T06:00:00,0.0
2025-02-22,69,0,2025-02-22T00:00:00,0.0
2025-02-22,69,1,2025-02-22T06:00:00,0.0
2025-02-22,70,0,2025-02-22T00:00:00,0.0
2025-02-22,70,1,2025-02-22T06:00:00,0.0
2025-02-22,71,0,2025-02-22T00:00:00,0.0
2025-02-22,71,1,2025-02-22T06:00:00,0.0
2025-02-22,71,2,2025-02-22T12:00:00,0.0
2025-02-22,72,0,2025-02-22T00:00:00,0.0
2025-02-22,72,1,2025-02-22T06:00:00,0.0
2025-02-22,72,2,2025-02-22T12:00:00,0.0
2025-02-22,73,0,2025-02-22T00:00:00,0.0
2025-02-22,73,1,2025-02-22T06:00:00,0.0
2025-02-22,73,2,2025-02-22T12:00:00,0.0
2025-02-22,74,0,2025-02-22T00:00:00,0.0
2025-02-22,74,1,2025-02-22T06:00:00,0.0
2025-02-22,74,2,2025-02-22T12:00:00,0.0
2025-02-22,75,0,2025-02-22T00:00:00,0.0
2025-02-22,75,1,2025-02-22T06:00:00,0.0
2025-02-22,75,2,2025-02-22T12:00:00,0.0
2025-02-22,76,0,2025-02-22T00:00:00,0.0
2025-02-22,76,1,2025-02-22T06:00:00,0.0
2025-02-22,76,2,2025-02-22T12:00:00,0.0
2025-02-22,77,0,2025-02-22T00:00:00,0.0
2025-02-22,77,1,2025-02-22T06:00:00,0.0
2025-02-22,77,2,2025-02-22T12:00:00,0.0
2025-02-22,78,0,2025-02-22T00:00:00,0.0
2025-02-22,78,1,2025-02-22T06:00:00,0.0
2025-02-22,78,2,2025-02-22T12:00:00,0.0
2025-02-22,79,0,2025-02-22T00:00:00,0.0
2025-02-22,79,1,2025-02-22T06:00:00,0.0
2025-02-22,79,2,2025-02-22T12:00:00,0.0
2025-02-22,80,0,2025-02-22T00:00:00,0.0
2025-02-22,80,1,2025-02-22T06:00:00,0.0
2025-02-22,80,2,2025-02-22T12:00:00,0.0
2025-02-22,81,0,2025-02-22T00:00:00,0.0
2025-02-22,81,1,2025-02-22T06:00:00,0.0
2025-02-22,81,2,2025-02-22T12:00:00,0.0
2025-02-22,82,0,2025-02-22T00:00:00,0.0
2025-02-22,82,1,2025-02-22T06:00:00,0.0
2025-02-22,82,2,2025-02-22T12:00:00,0.0
2025-02-22,83,0,2025-02-22T00:00:00,0.0
2025-02-22,83,1,2025-02-22T06:00:00,0.0
2025-02-22,83,2,2025-02-22T12:00:00,0.0
2025-02-22,84,0,2025-02-22T00:00:00,0.0
2025-02-22,84,1,2025-02-22T06:00:00,0.0
2025-02-22,84,2,2025-02-22T12:00:00,0.0
2025-02-22,85,0,2025-02-22T00:00:00,0.0
2025-02-22,85,1,2025-02-22T06:00:00,0.0
2025-02-22,85,2,2025-02-22T12:00:00,0.0
2025-02-22,86,0,2025-02-22T00:00:00,0.0
2025-02-22,86,1,2025-02-22T06:00:00,0.0
2025-02-22,86,2,2025-02-22T12:00:00,0.0
2025-02-22,87,0,2025-02-22T00:00:00,0.0
2025-02-22,87,1,2025-02-22T06:00:00,0.0
2025-02-22,87,2,2025-02-22T12:00:00,0.0
2025-02-22,88,0,2025-02-22T00:00:00,0.0
2025-02-22,88,1,2025-02-22T06:00:00,0.0
2025-02-22,88,2,2025-02-22T12:00:00,0.0
2025-02-22,89,0,2025-02-22T00:00:00,27.45331666666675
2025-02-22,89,1,2025-02-22T06:00:00,0.0
2025-02-22,89,2,2025-02-22T12:00:00,0.0
2025-02-22,90,0,2025-02-22T00:00:00,41.525263888888844
2025-02-22,90,1,2025-02-22T06:00:00,0.0
2025-02-22,90,2,2025-02-22T12:00:00,0.0
2025-02-22,91,0,2025-02-22T00:00:00,51.58287777777787
2025-02-22,91,1,2025-02-22T06:00:00,13.683422222222248
2025-02-22,91,2,2025-02-22T12:00:00,0.0
2025-02-22,92,0,2025-02-22T00:00:00,59.23599166666679
2025-02-22,92,1,2025-02-22T06:00:00,50.266058333333376
2025-02-22,92,2,2025-02-22T12:00:00,0.0
2025-02-22,93,0,2025-02-22T00:00:00,52.28265555555561
2025-02-22,93,1,2025-02-22T06:00:00,72.2422444444444
2025-02-22,93,2,2025-02-22T12:00:00,23.989838888888812
2025-02-22,94,0,2025-02-22T00:00:00,64.50728611111111
2025-02-22,94,1,2025-02-22T06:00:00,113.39639722222222
2025-02-22,94,2,2025-02-22T12:00:00,67.1943527777778
2025-02-22,95,0,2025-02-22T00:00:00,98.69866666666661
2025-02-22,95,1,2025-02-22T06:00:00,176.51729999999992
2025-02-22,95,2,2025-02-22T12:00:00,132.3656166666666
2025-02-22,96,0,2025-02-22T00:00:00,158.7394666666666
2025-02-22,96,1,2025-02-22T06:00:00,224.65519722222217
2025-02-22,96,2,2025-02-22T12:00:00,184.46438333333327
2025-02-22,97,0,2025-02-22T00:00:00,200.8016333333333
2025-02-22,97,1,2025-02-22T06:00:00,254.8144611111111
2025-02-22,97,2,2025-02-22T12:00:00,218.58451666666673
2025-02-22,98,0,2025-02-22T00:00:00,251.27981666666665
2025-02-22,98,1,2025-02-22T06:00:00,293.3897416666666
2025-02-22,98,2,2025-02-22T12:00:00,261.12066666666664
2025-02-22,99,0,2025-02-22T00:00:00,333.1734666666666
2025-02-22,99,1,2025-02-22T06:00:00,363.38048888888886
2025-02-22,99,2,2025-02-22T12:00:00,335.0722833333333
2025-02-22,100,0,2025-02-22T00:00:00,358.82695
2025-02-22,100,1,2025-02-22T06:00:00,377.1310694444445
2025-02-22,100,2,2025-02-22T12:00:00,352.78373333333343
2025-02-22,101,0,2025-02-22T00:00:00,333.9643
2025-02-22,101,1,2025-02-22T06:00:00,340.3655166666667
2025-02-22,101,2,2025-02-22T12:00:00,319.97905000000003
2025-02-22,102,0,2025-02-22T00:00:00,322.9593777777777
2025-02-22,102,1,2025-02-22T06:00:00,328.293725
2025-02-22,102,2,2025-02-22T12:00:00,311.30500277777776
2025-02-22,103,0,2025-02-22T00:00:00,352.4070555555555
2025-02-22,103,1,2025-02-22T06:00:00,356.6745333333333
2025-02-22,103,2,2025-02-22T12:00:00,343.0835555555555
2025-02-22,104,0,2025-02-22T00:00:00,389.74548333333337
2025-02-22,104,1,2025-02-22T06:00:00,392.9460916666667
2025-02-22,104,2,2025-02-22T12:00:00,382.7528583333334
2025-02-22,105,0,2025-02-22T00:00:00,412.43739444444446
2025-02-22,105,1,2025-02-22T06:00:00,414.57113333333336
2025-02-22,105,2,2025-02-22T12:00:00,407.7756444444445
2025-02-22,106,0,2025-02-22T00:00:00,0.0
2025-02-22,106,1,2025-02-22T06:00:00,0.0
2025-02-22,106,2,2025-02-22T12:00:00,0.0
2025-02-22,107,0,2025-02-22T00:00:00,0.0
2025-02-22,107,1,2025-02-22T06:00:00,0.0
2025-02-22,107,2,2025-02-22T12:00:00,0.0
2025-02-22,107,3,2025-02-22T18:00:00,0.0
2025-02-22,108,0,2025-02-22T00:00:00,0.0
2025-02-22,108,1,2025-02-22T06:00:00,0.0
2025-02-22,108,2,2025-02-22T12:00:00,0.0
2025-02-22,108,3,2025-02-22T18:00:00,0.0
2025-02-22,109,0,2025-02-22T00:00:00,0.0
2025-02-22,109,1,2025-02-22T06:00:00,0.0
2025-02-22,109,2,2025-02-22T12:00:00,0.0
2025-02-22,109,3,2025-02-22T18:00:00,0.0
2025-02-22,110,0,2025-02-22T00:00:00,0.0
2025-02-22,110,1,2025-02-22T06:00:00,0.0
2025-02-22,110,2,2025-02-22T12:00:00,0.0
2025-02-22,110,3,2025-02-22T18:00:00,0.0
2025-02-22,111,0,2025-02-22T00:00:00,0.0
2025-02-22,111,1,2025-02-22T06:00:00,0.0
2025-02-22,111,2,2025-02-22T12:00:00,0.0
2025-02-22,111,3,2025-02-22T18:00:00,0.0
2025-02-22,112,0,2025-02-22T00:00:00,0.0
2025-02-22,112,1,2025-02-22T06:00:00,0.0
2025-02-22,112,2,2025-02-22T12:00:00,0.0
2025-02-22,112,3,2025-02-22T18:00:00,0.0
2025-02-22,113,0,2025-02-22T00:00:00,0.0
2025-02-22,113,1,2025-02-22T06:00:00,0.0
2025-02-22,113,2,2025-02-22T12:00:00,0.0
2025-02-22,113,3,2025-02-22T18:00:00,0.0
2025-02-22,114,0,2025-02-22T00:00:00,0.0
2025-02-22,114,1,2025-02-22T06:00:00,0.0
2025-02-22,114,2,2025-02-22T12:00:00,0.0
2025-02-22,114,3,2025-02-22T18:00:00,0.0
2025-02-22,115,0,2025-02-22T00:00:00,0.0
2025-02-22,115,1,2025-02-22T06:00:00,0.0
2025-02-22,115,2,2025-02-22T12:00:00,0.0
2025-02-22,115,3,2025-02-22T18:00:00,0.0
2025-02-22,116,0,2025-02-22T00:00:00,0.0
2025-02-22,116,1,2025-02-22T06:00:00,0.0
2025-02-22,116,2,2025-02-22T12:00:00,0.0
2025-02-22,116,3,2025-02-22T18:00:00,0.0
2025-02-22,117,0,2025-02-22T00:00:00,0.0
2025-02-22,117,1,2025-02-22T06:00:00,0.0
2025-02-22,117,2,2025-02-22T12:00:00,0.0
2025-02-22,117,3,2025-02-22T18:00:00,0.0
2025-02-22,118,0,2025-02-22T00:00:00,0.0
2025-02-22,118,1,2025-02-22T06:00:00,0.0
2025-02-22,118,2,2025-02-22T12:00:00,0.0
2025-02-22,118,3,2025-02-22T18:00:00,0.0
2025-02-22,119,0,2025-02-22T00:00:00,0.0
2025-02-22,119,1,2025-02-22T06:00:00,0.0
2025-02-22,119,2,2025-02-22T12:00:00,0.0
2025-02-22,119,3,2025-02-22T18:00:00,0.0
2025-02-22,120,0,2025-02-22T00:00:00,0.0
2025-02-22,120,1,2025-02-22T06:00:00,0.0
2025-02-22,120,2,2025-02-22T12:00:00,0.0
2025-02-22,120,3,2025-02-22T18:00:00,0.0
2025-02-22,121,0,2025-02-22T00:00:00,0.0
2025-02-22,121,1,2025-02-22T06:00:00,0.0
2025-02-22,121,2,2025-02-22T12:00:00,0.0
2025-02-22,121,3,2025-02-22T18:00:00,0.0
2025-02-22,122,0,2025-02-22T00:00:00,0.0
2025-02-22,122,1,2025-02-22T06:00:00,0.0
2025-02-22,122,2,2025-02-22T12:00:00,0.0
2025-02-22,122,3,2025-02-22T18:00:00,0.0
2025-02-22,123,0,2025-02-22T00:00:00,0.0
2025-02-22,123,1,2025-02-22T06:00:00,0.0
2025-02-22,123,2,2025-02-22T12:00:00,0.0
2025-02-22,123,3,2025-02-22T18:00:00,0.0
2025-02-22,124,0,2025-02-22T00:00:00,0.0
2025-02-22,124,1,2025-02-22T06:00:00,0.0
2025-02-22,124,2,2025-02-22T12:00:00,0.0
2025-02-22,124,3,2025-02-22T18:00:00,0.0
2025-02-22,125,0,2025-02-22T00:00:00,460.6583333333333
2025-02-22,125,1,2025-02-22T06:00:00,460.6583333333333
2025-02-22,125,2,2025-02-22T12:00:00,460.6583333333333
2025-02-22,125,3,2025-02-22T18:00:00,460.6583333333333
2025-02-22,126,0,2025-02-22T00:00:00,492.4700833333333
2025-02-22,126,1,2025-02-22T06:00:00,492.4700833333333
2025-02-22,126,2,2025-02-22T12:00:00,492.4700833333333
2025-02-22,126,3,2025-02-22T18:00:00,492.4700833333333
2025-02-22,127,0,2025-02-22T00:00:00,494.8765
2025-02-22,127,1,2025-02-22T06:00:00,494.8765
2025-02-22,127,2,2025-02-22T12:00:00,494.8765
2025-02-22,127,3,2025-02-22T18:00:00,494.8765
2025-02-22,128,0,2025-02-22T00:00:00,474.91499999999996
2025-02-22,128,1,2025-02-22T06:00:00,474.91499999999996
2025-02-22,128,2,2025-02-22T12:00:00,474.91499999999996
2025-02-22,128,3,2025-02-22T18:00:00,474.91499999999996
2025-02-22,129,0,2025-02-22T00:00:00,455.2198722222219
2025-02-22,129,1,2025-02-22T06:00:00,456.28674166666747
2025-02-22,129,2,2025-02-22T12:00:00,456.28674166666747
2025-02-22,129,3,2025-02-22T18:00:00,456.28674166666747
2025-02-22,130,0,2025-02-22T00:00:00,444.3428333333333
2025-02-22,130,1,2025-02-22T06:00:00,444.3428333333333
2025-02-22,130,2,2025-02-22T12:00:00,444.3428333333333
2025-02-22,130,3,2025-02-22T18:00:00,444.3428333333333
2025-02-22,131,0,2025-02-22T00:00:00,1194.1433333333332
2025-02-22,131,1,2025-02-22T06:00:00,1194.1433333333332
2025-02-22,131,2,2025-02-22T12:00:00,1194.1433333333332
2025-02-22,131,3,2025-02-22T18:00:00,1194.1433333333332
2025-02-22,132,0,2025-02-22T00:00:00,1175.90525
2025-02-22,132,1,2025-02-22T06:00:00,1175.90525
2025-02-22,132,2,2025-02-22T12:00:00,1175.90525
2025-02-22,132,3,2025-02-22T18:00:00,1175.90525
2025-02-22,133,0,2025-02-22T00:00:00,386.64335
2025-02-22,133,1,2025-02-22T06:00:00,386.64335
2025-02-22,133,2,2025-02-22T12:00:00,386.64335
2025-02-22,133,3,2025-02-22T18:00:00,386.64335
2025-02-22,134,0,2025-02-22T00:00:00,1266.7433333333333
2025-02-22,134,1,2025-02-22T06:00:00,1266.7433333333333
2025-02-22,134,2,2025-02-22T12:00:00,1266.7433333333333
2025-02-22,134,3,2025-02-22T18:00:00,1266.7433333333333
2025-02-22,135,0,2025-02-22T00:00:00,1256.1524166666666
2025-02-22,135,1,2025-02-22T06:00:00,1256.1524166666666
2025-02-22,135,2,2025-02-22T12:00:00,1256.1524166666666
2025-02-22,135,3,2025-02-22T18:00:00,1256.1524166666666
2025-02-22,136,0,2025-02-22T00:00:00,1234.8426333333332
2025-02-22,136,1,2025-02-22T06:00:00,1234.8426333333332
2025-02-22,136,2,2025-02-22T12:00:00,1234.8426333333332
2025-02-22,136,3,2025-02-22T18:00:00,1234.8426333333332
2025-02-22,137,0,2025-02-22T00:00:00,1235.0333333333333
2025-02-22,137,1,2025-02-22T06:00:00,1235.0333333333333
2025-02-22,137,2,2025-02-22T12:00:00,1235.0333333333333
2025-02-22,137,3,2025-02-22T18:00:00,1235.0333333333333
2025-02-22,138,0,2025-02-22T00:00:00,1079.51105
2025-02-22,138,1,2025-02-22T06:00:00,1079.51105
2025-02-22,138,2,2025-02-22T12:00:00,1079.51105
2025-02-22,138,3,2025-02-22T18:00:00,1079.51105
2025-02-22,139,0,2025-02-22T00:00:00,1252.3838999999998
2025-02-22,139,1,2025-02-22T06:00:00,1252.3838999999998
2025-02-22,139,2,2025-02-22T12:00:00,1252.3838999999998
2025-02-22,139,3,2025-02-22T18:00:00,1252.3838999999998
2025-02-22,140,0,2025-02-22T00:00:00,1240.0516666666665
2025-02-22,140,1,2025-02-22T06:00:00,1240.0516666666665
2025-02-22,140,2,2025-02-22T12:00:00,1240.0516666666665
2025-02-22,140,3,2025-02-22T18:00:00,1240.0516666666665
2025-02-22,141,0,2025-02-22T00:00:00,1218.6684
2025-02-22,141,1,2025-02-22T06:00:00,1218.6684
2025-02-22,141,2,2025-02-22T12:00:00,1218.6684
2025-02-22,141,3,2025-02-22T18:00:00,1218.6684
2025-02-22,142,0,2025-02-22T00:00:00,438.7048333333333
2025-02-22,142,1,2025-02-22T06:00:00,438.7048333333333
2025-02-22,142,2,2025-02-22T12:00:00,438.7048333333333
2025-02-22,142,3,2025-02-22T18:00:00,438.7048333333333
2025-02-22,143,0,2025-02-22T00:00:00,547.6416666666667
2025-02-22,143,1,2025-02-22T06:00:00,547.6416666666667
2025-02-22,143,2,2025-02-22T12:00:00,547.6416666666667
2025-02-22,143,3,2025-02-22T18:00:00,547.6416666666667
2025-02-23,0,0,2025-02-23T00:00:00,1184.6941762002716
2025-02-23,1,0,2025-02-23T00:00:00,1409.2353833333332
2025-02-23,2,0,2025-02-23T00:00:00,550.0
2025-02-23,3,0,2025-02-23T00:00:00,593.4438
2025-02-23,4,0,2025-02-23T00:00:00,622.7690833333334
2025-02-23,5,0,2025-02-23T00:00:00,602.6516666666666
2025-02-23,6,0,2025-02-23T00:00:00,579.7277666666666
2025-02-23,7,0,2025-02-23T00:00:00,575.6640333333334
2025-02-23,8,0,2025-02-23T00:00:00,594.4333333333333
2025-02-23,9,0,2025-02-23T00:00:00,621.69295
2025-02-23,10,0,2025-02-23T00:00:00,614.39815
2025-02-23,11,0,2025-02-23T00:00:00,582.1966666666666
2025-02-23,12,0,2025-02-23T00:00:00,579.60435
2025-02-23,13,0,2025-02-23T00:00:00,601.5218666666666
2025-02-23,14,0,2025-02-23T00:00:00,625.5483333333333
2025-02-23,15,0,2025-02-23T00:00:00,633.8403500000001
2025-02-23,16,0,2025-02-23T00:00:00,633.1347999999999
2025-02-23,17,0,2025-02-23T00:00:00,622.3566666666667
2025-02-23,18,0,2025-02-23T00:00:00,599.7251333333334
2025-02-23,19,0,2025-02-23T00:00:00,613.5046
2025-02-23,20,0,2025-02-23T00:00:00,655.5600000000001
2025-02-23,21,0,2025-02-23T00:00:00,663.77315
2025-02-23,22,0,2025-02-23T00:00:00,637.42015
2025-02-23,23,0,2025-02-23T00:00:00,616.2233333333334
2025-02-23,24,0,2025-02-23T00:00:00,642.4384166666667
2025-02-23,25,0,2025-02-23T00:00:00,672.3099666666667
2025-02-23,26,0,2025-02-23T00:00:00,667.835
2025-02-23,27,0,2025-02-23T00:00:00,637.3023166666667
2025-02-23,28,0,2025-02-23T00:00:00,658.2845
2025-02-23,29,0,2025-02-23T00:00:00,693.6
2025-02-23,30,0,2025-02-23T00:00:00,638.3078166666667
2025-02-23,31,0,2025-02-23T00:00:00,634.3907333333333
2025-02-23,32,0,2025-02-23T00:00:00,679.3216666666666
2025-02-23,33,0,2025-02-23T00:00:00,1479.7055
2025-02-23,34,0,2025-02-23T00:00:00,728.9001666666667
2025-02-23,35,0,2025-02-23T00:00:00,53.84000000000003
2025-02-23,35,1,2025-02-23T06:00:00,53.84000000000003
2025-02-23,36,0,2025-02-23T00:00:00,14.72763611111111
2025-02-23,36,1,2025-02-23T06:00:00,14.837447222222295
2025-02-23,37,0,2025-02-23T00:00:00,0.0
2025-02-23,37,1,2025-02-23T06:00:00,0.0
2025-02-23,38,0,2025-02-23T00:00:00,0.0
2025-02-23,38,1,2025-02-23T06:00:00,0.0
2025-02-23,39,0,2025-02-23T00:00:00,217.29314466666494
2025-02-23,39,1,2025-02-23T06:00:00,408.3350987222229
2025-02-23,40,0,2025-02-23T00:00:00,743.4725638888889
2025-02-23,40,1,2025-02-23T06:00:00,744.0216194444445
2025-02-23,41,0,2025-02-23T00:00:00,730.3251499999999
2025-02-23,41,1,2025-02-23T06:00:00,730.9840166666665
2025-02-23,42,0,2025-02-23T00:00:00,689.1127194444446
2025-02-23,42,1,2025-02-23T06:00:00,690.3491472222223
2025-02-23,43,0,2025-02-23T00:00:00,629.7893055555555
2025-02-23,43,1,2025-02-23T06:00:00,631.6032944444444
2025-02-23,44,0,2025-02-23T00:00:00,558.9227416666665
2025-02-23,44,1,2025-02-23T06:00:00,561.3142916666666
2025-02-23,45,0,2025-02-23T00:00:00,1350.9948777777777
2025-02-23,45,1,2025-02-23T06:00:00,1353.963988888889
2025-02-23,46,0,2025-02-23T00:00:00,594.4415972222221
2025-02-23,46,1,2025-02-23T06:00:00,597.9882694444443
2025-02-23,47,0,2025-02-23T00:00:00,0.0
2025-02-23,47,1,2025-02-23T06:00:00,0.0
2025-02-23,48,0,2025-02-23T00:00:00,0.0
2025-02-23,48,1,2025-02-23T06:00:00,0.0
2025-02-23,49,0,2025-02-23T00:00:00,0.0
2025-02-23,49,1,2025-02-23T06:00:00,0.0
2025-02-23,50,0,2025-02-23T00:00:00,0.0
2025-02-23,50,1,2025-02-23T06:00:00,0.0
2025-02-23,51,0,2025-02-23T00:00:00,0.0
2025-02-23,51,1,2025-02-23T06:00:00,0.0
2025-02-23,52,0,2025-02-23T00:00:00,0.0
2025-02-23,52,1,2025-02-23T06:00:00,0.0
2025-02-23,53,0,2025-02-23T00:00:00,0.0
2025-02-23,53,1,2025-02-23T06:00:00,0.0
2025-02-23,54,0,2025-02-23T00:00:00,0.0
2025-02-23,54,1,2025-02-23T06:00:00,0.0
2025-02-23,55,0,2025-02-23T00:00:00,0.0
2025-02-23,55,1,2025-02-23T06:00:00,0.0
2025-02-23,56,0,2025-02-23T00:00:00,0.0
2025-02-23,56,1,2025-02-23T06:00:00,0.0
2025-02-23,57,0,2025-02-23T00:00:00,0.0
2025-02-23,57,1,2025-02-23T06:00:00,0.0
2025-02-23,58,0,2025-02-23T00:00:00,0.0
