date,slot,version,issue_time,quantity,price_forecast,price_source_time,price_source_observed_at,price_method
2025-04-14,70,1,2025-04-14T06:00:00,0.0,0.4704344173441734,2025-04-07T11:50:00,2025-04-07T12:00:00,same-weekday-weighted:4
2025-04-14,71,0,2025-04-14T00:00:00,449.89745000000005,0.461829810298103,2025-04-07T12:00:00,2025-04-07T12:10:00,same-weekday-weighted:4
2025-04-14,71,1,2025-04-14T06:00:00,0.0,0.461829810298103,2025-04-07T12:00:00,2025-04-07T12:10:00,same-weekday-weighted:4
2025-04-14,71,2,2025-04-14T12:00:00,0.0,0.461829810298103,2025-04-07T12:00:00,2025-04-07T12:10:00,same-weekday-weighted:4
2025-04-14,72,0,2025-04-14T00:00:00,457.92465555555543,0.45476178861788613,2025-04-07T12:10:00,2025-04-07T12:20:00,same-weekday-weighted:4
2025-04-14,72,1,2025-04-14T06:00:00,0.0,0.45476178861788613,2025-04-07T12:10:00,2025-04-07T12:20:00,same-weekday-weighted:4
2025-04-14,72,2,2025-04-14T12:00:00,397.4844833333333,0.45476178861788613,2025-04-07T12:10:00,2025-04-07T12:20:00,same-weekday-weighted:4
2025-04-14,73,0,2025-04-14T00:00:00,452.00412777777774,0.45599241192411927,2025-04-07T12:20:00,2025-04-07T12:30:00,same-weekday-weighted:4
2025-04-14,73,1,2025-04-14T06:00:00,0.0,0.45599241192411927,2025-04-07T12:20:00,2025-04-07T12:30:00,same-weekday-weighted:4
2025-04-14,73,2,2025-04-14T12:00:00,30.23753333333451,0.45599241192411927,2025-04-07T12:20:00,2025-04-07T12:30:00,same-weekday-weighted:4
2025-04-14,74,0,2025-04-14T00:00:00,439.59416666666664,0.44325636856368567,2025-04-07T12:30:00,2025-04-07T12:40:00,same-weekday-weighted:4
2025-04-14,74,1,2025-04-14T06:00:00,0.0,0.44325636856368567,2025-04-07T12:30:00,2025-04-07T12:40:00,same-weekday-weighted:4
2025-04-14,74,2,2025-04-14T12:00:00,360.2910833333332,0.44325636856368567,2025-04-07T12:30:00,2025-04-07T12:40:00,same-weekday-weighted:4
2025-04-14,75,0,2025-04-14T00:00:00,464.41453888888907,0.4209861788617886,2025-04-07T12:40:00,2025-04-07T12:50:00,same-weekday-weighted:4
2025-04-14,75,1,2025-04-14T06:00:00,0.0,0.4209861788617886,2025-04-07T12:40:00,2025-04-07T12:50:00,same-weekday-weighted:4
2025-04-14,75,2,2025-04-14T12:00:00,375.6799999999997,0.4209861788617886,2025-04-07T12:40:00,2025-04-07T12:50:00,same-weekday-weighted:4
2025-04-14,76,0,2025-04-14T00:00:00,0.0,0.589679945799458,2025-04-07T12:50:00,2025-04-07T13:00:00,same-weekday-weighted:4
2025-04-14,76,1,2025-04-14T06:00:00,0.0,0.589679945799458,2025-04-07T12:50:00,2025-04-07T13:00:00,same-weekday-weighted:4
2025-04-14,76,2,2025-04-14T12:00:00,0.0,0.589679945799458,2025-04-07T12:50:00,2025-04-07T13:00:00,same-weekday-weighted:4
2025-04-14,77,0,2025-04-14T00:00:00,0.0,0.8555799457994578,2025-04-07T13:00:00,2025-04-07T13:10:00,same-weekday-weighted:4
2025-04-14,77,1,2025-04-14T06:00:00,0.0,0.8555799457994578,2025-04-07T13:00:00,2025-04-07T13:10:00,same-weekday-weighted:4
2025-04-14,77,2,2025-04-14T12:00:00,0.0,0.8555799457994578,2025-04-07T13:00:00,2025-04-07T13:10:00,same-weekday-weighted:4
2025-04-14,78,0,2025-04-14T00:00:00,0.0,0.9003476964769647,2025-04-07T13:10:00,2025-04-07T13:20:00,same-weekday-weighted:4
2025-04-14,78,1,2025-04-14T06:00:00,0.0,0.9003476964769647,2025-04-07T13:10:00,2025-04-07T13:20:00,same-weekday-weighted:4
2025-04-14,78,2,2025-04-14T12:00:00,0.0,0.9003476964769647,2025-04-07T13:10:00,2025-04-07T13:20:00,same-weekday-weighted:4
2025-04-14,79,0,2025-04-14T00:00:00,0.0,0.8734119241192412,2025-04-07T13:20:00,2025-04-07T13:30:00,same-weekday-weighted:4
2025-04-14,79,1,2025-04-14T06:00:00,0.0,0.8734119241192412,2025-04-07T13:20:00,2025-04-07T13:30:00,same-weekday-weighted:4
2025-04-14,79,2,2025-04-14T12:00:00,0.0,0.8734119241192412,2025-04-07T13:20:00,2025-04-07T13:30:00,same-weekday-weighted:4
2025-04-14,80,0,2025-04-14T00:00:00,0.0,0.8820338753387533,2025-04-07T13:30:00,2025-04-07T13:40:00,same-weekday-weighted:4
2025-04-14,80,1,2025-04-14T06:00:00,0.0,0.8820338753387533,2025-04-07T13:30:00,2025-04-07T13:40:00,same-weekday-weighted:4
2025-04-14,80,2,2025-04-14T12:00:00,0.0,0.8820338753387533,2025-04-07T13:30:00,2025-04-07T13:40:00,same-weekday-weighted:4
2025-04-14,81,0,2025-04-14T00:00:00,0.0,0.8849715447154471,2025-04-07T13:40:00,2025-04-07T13:50:00,same-weekday-weighted:4
2025-04-14,81,1,2025-04-14T06:00:00,0.0,0.8849715447154471,2025-04-07T13:40:00,2025-04-07T13:50:00,same-weekday-weighted:4
2025-04-14,81,2,2025-04-14T12:00:00,0.0,0.8849715447154471,2025-04-07T13:40:00,2025-04-07T13:50:00,same-weekday-weighted:4
2025-04-14,82,0,2025-04-14T00:00:00,0.0,0.8980894308943089,2025-04-07T13:50:00,2025-04-07T14:00:00,same-weekday-weighted:4
2025-04-14,82,1,2025-04-14T06:00:00,0.0,0.8980894308943089,2025-04-07T13:50:00,2025-04-07T14:00:00,same-weekday-weighted:4
2025-04-14,82,2,2025-04-14T12:00:00,0.0,0.8980894308943089,2025-04-07T13:50:00,2025-04-07T14:00:00,same-weekday-weighted:4
2025-04-14,83,0,2025-04-14T00:00:00,0.0,0.9221149051490514,2025-04-07T14:00:00,2025-04-07T14:10:00,same-weekday-weighted:4
2025-04-14,83,1,2025-04-14T06:00:00,0.0,0.9221149051490514,2025-04-07T14:00:00,2025-04-07T14:10:00,same-weekday-weighted:4
2025-04-14,83,2,2025-04-14T12:00:00,0.0,0.9221149051490514,2025-04-07T14:00:00,2025-04-07T14:10:00,same-weekday-weighted:4
2025-04-14,84,0,2025-04-14T00:00:00,0.0,0.930570189701897,2025-04-07T14:10:00,2025-04-07T14:20:00,same-weekday-weighted:4
2025-04-14,84,1,2025-04-14T06:00:00,0.0,0.930570189701897,2025-04-07T14:10:00,2025-04-07T14:20:00,same-weekday-weighted:4
2025-04-14,84,2,2025-04-14T12:00:00,0.0,0.930570189701897,2025-04-07T14:10:00,2025-04-07T14:20:00,same-weekday-weighted:4
2025-04-14,85,0,2025-04-14T00:00:00,0.0,0.9153555555555555,2025-04-07T14:20:00,2025-04-07T14:30:00,same-weekday-weighted:4
2025-04-14,85,1,2025-04-14T06:00:00,0.0,0.9153555555555555,2025-04-07T14:20:00,2025-04-07T14:30:00,same-weekday-weighted:4
2025-04-14,85,2,2025-04-14T12:00:00,0.0,0.9153555555555555,2025-04-07T14:20:00,2025-04-07T14:30:00,same-weekday-weighted:4
2025-04-14,86,0,2025-04-14T00:00:00,0.0,0.9389024390243902,2025-04-07T14:30:00,2025-04-07T14:40:00,same-weekday-weighted:4
2025-04-14,86,1,2025-04-14T06:00:00,0.0,0.9389024390243902,2025-04-07T14:30:00,2025-04-07T14:40:00,same-weekday-weighted:4
2025-04-14,86,2,2025-04-14T12:00:00,0.0,0.9389024390243902,2025-04-07T14:30:00,2025-04-07T14:40:00,same-weekday-weighted:4
2025-04-14,87,0,2025-04-14T00:00:00,0.0,1.0399932249322494,2025-04-07T14:40:00,2025-04-07T14:50:00,same-weekday-weighted:4
2025-04-14,87,1,2025-04-14T06:00:00,0.0,1.0399932249322494,2025-04-07T14:40:00,2025-04-07T14:50:00,same-weekday-weighted:4
2025-04-14,87,2,2025-04-14T12:00:00,0.0,1.0399932249322494,2025-04-07T14:40:00,2025-04-07T14:50:00,same-weekday-weighted:4
2025-04-14,88,0,2025-04-14T00:00:00,0.0,0.9203937669376694,2025-04-07T14:50:00,2025-04-07T15:00:00,same-weekday-weighted:4
2025-04-14,88,1,2025-04-14T06:00:00,0.0,0.9203937669376694,2025-04-07T14:50:00,2025-04-07T15:00:00,same-weekday-weighted:4
2025-04-14,88,2,2025-04-14T12:00:00,0.0,0.9203937669376694,2025-04-07T14:50:00,2025-04-07T15:00:00,same-weekday-weighted:4
2025-04-14,89,0,2025-04-14T00:00:00,338.4182761316876,0.6682986449864498,2025-04-07T15:00:00,2025-04-07T15:10:00,same-weekday-weighted:4
2025-04-14,89,1,2025-04-14T06:00:00,0.0,0.6682986449864498,2025-04-07T15:00:00,2025-04-07T15:10:00,same-weekday-weighted:4
2025-04-14,89,2,2025-04-14T12:00:00,0.0,0.6682986449864498,2025-04-07T15:00:00,2025-04-07T15:10:00,same-weekday-weighted:4
2025-04-14,90,0,2025-04-14T00:00:00,220.71928888888874,0.685049322493225,2025-04-07T15:10:00,2025-04-07T15:20:00,same-weekday-weighted:4
2025-04-14,90,1,2025-04-14T06:00:00,0.0,0.685049322493225,2025-04-07T15:10:00,2025-04-07T15:20:00,same-weekday-weighted:4
2025-04-14,90,2,2025-04-14T12:00:00,6.117305555555504,0.685049322493225,2025-04-07T15:10:00,2025-04-07T15:20:00,same-weekday-weighted:4
2025-04-14,91,0,2025-04-14T00:00:00,263.20692777777776,0.7501319783197832,2025-04-07T15:20:00,2025-04-07T15:30:00,same-weekday-weighted:4
2025-04-14,91,1,2025-04-14T06:00:00,0.0,0.7501319783197832,2025-04-07T15:20:00,2025-04-07T15:30:00,same-weekday-weighted:4
2025-04-14,91,2,2025-04-14T12:00:00,36.189277777777875,0.7501319783197832,2025-04-07T15:20:00,2025-04-07T15:30:00,same-weekday-weighted:4
2025-04-14,92,0,2025-04-14T00:00:00,307.1876166666666,0.7437276422764227,2025-04-07T15:30:00,2025-04-07T15:40:00,same-weekday-weighted:4
2025-04-14,92,1,2025-04-14T06:00:00,10.857416666666722,0.7437276422764227,2025-04-07T15:30:00,2025-04-07T15:40:00,same-weekday-weighted:4
2025-04-14,92,2,2025-04-14T12:00:00,67.75430000000006,0.7437276422764227,2025-04-07T15:30:00,2025-04-07T15:40:00,same-weekday-weighted:4
2025-04-14,93,0,2025-04-14T00:00:00,370.2419222222221,0.7741826558265583,2025-04-07T15:40:00,2025-04-07T15:50:00,same-weekday-weighted:4
2025-04-14,93,1,2025-04-14T06:00:00,75.26469444444433,0.7741826558265583,2025-04-07T15:40:00,2025-04-07T15:50:00,same-weekday-weighted:4
2025-04-14,93,2,2025-04-14T12:00:00,107.42416902778098,0.7741826558265583,2025-04-07T15:40:00,2025-04-07T15:50:00,same-weekday-weighted:4
2025-04-14,94,0,2025-04-14T00:00:00,428.9861611111111,0.8186406504065041,2025-04-07T15:50:00,2025-04-07T16:00:00,same-weekday-weighted:4
2025-04-14,94,1,2025-04-14T06:00:00,135.3619055555556,0.8186406504065041,2025-04-07T15:50:00,2025-04-07T16:00:00,same-weekday-weighted:4
2025-04-14,94,2,2025-04-14T12:00:00,135.3619055555556,0.8186406504065041,2025-04-07T15:50:00,2025-04-07T16:00:00,same-weekday-weighted:4
2025-04-14,95,0,2025-04-14T00:00:00,476.7333666666666,0.8383195121951219,2025-04-07T16:00:00,2025-04-07T16:10:00,same-weekday-weighted:4
2025-04-14,95,1,2025-04-14T06:00:00,184.46208333333334,0.8383195121951219,2025-04-07T16:00:00,2025-04-07T16:10:00,same-weekday-weighted:4
2025-04-14,95,2,2025-04-14T12:00:00,184.46208333333334,0.8383195121951219,2025-04-07T16:00:00,2025-04-07T16:10:00,same-weekday-weighted:4
2025-04-14,96,0,2025-04-14T00:00:00,509.9929333333333,0.828950948509485,2025-04-07T16:10:00,2025-04-07T16:20:00,same-weekday-weighted:4
2025-04-14,96,1,2025-04-14T06:00:00,248.11340000000007,0.828950948509485,2025-04-07T16:10:00,2025-04-07T16:20:00,same-weekday-weighted:4
2025-04-14,96,2,2025-04-14T12:00:00,248.11340000000007,0.828950948509485,2025-04-07T16:10:00,2025-04-07T16:20:00,same-weekday-weighted:4
2025-04-14,97,0,2025-04-14T00:00:00,547.0187166666666,0.8437691056910569,2025-04-07T16:20:00,2025-04-07T16:30:00,same-weekday-weighted:4
2025-04-14,97,1,2025-04-14T06:00:00,315.5309333333332,0.8437691056910569,2025-04-07T16:20:00,2025-04-07T16:30:00,same-weekday-weighted:4
2025-04-14,97,2,2025-04-14T12:00:00,315.5309333333332,0.8437691056910569,2025-04-07T16:20:00,2025-04-07T16:30:00,same-weekday-weighted:4
2025-04-14,98,0,2025-04-14T00:00:00,593.8422833333333,0.8913159891598916,2025-04-07T16:30:00,2025-04-07T16:40:00,same-weekday-weighted:4
2025-04-14,98,1,2025-04-14T06:00:00,392.74625000000003,0.8913159891598916,2025-04-07T16:30:00,2025-04-07T16:40:00,same-weekday-weighted:4
2025-04-14,98,2,2025-04-14T12:00:00,392.74625000000003,0.8913159891598916,2025-04-07T16:30:00,2025-04-07T16:40:00,same-weekday-weighted:4
2025-04-14,99,0,2025-04-14T00:00:00,651.7211499999999,0.9295268292682926,2025-04-07T16:40:00,2025-04-07T16:50:00,same-weekday-weighted:4
2025-04-14,99,1,2025-04-14T06:00:00,481.0168666666666,0.9295268292682926,2025-04-07T16:40:00,2025-04-07T16:50:00,same-weekday-weighted:4
2025-04-14,99,2,2025-04-14T12:00:00,481.0168666666666,0.9295268292682926,2025-04-07T16:40:00,2025-04-07T16:50:00,same-weekday-weighted:4
2025-04-14,100,0,2025-04-14T00:00:00,660.3183000000001,0.9491271002710027,2025-04-07T16:50:00,2025-04-07T17:00:00,same-weekday-weighted:4
2025-04-14,100,1,2025-04-14T06:00:00,520.0057666666667,0.9491271002710027,2025-04-07T16:50:00,2025-04-07T17:00:00,same-weekday-weighted:4
2025-04-14,100,2,2025-04-14T12:00:00,520.0057666666667,0.9491271002710027,2025-04-07T16:50:00,2025-04-07T17:00:00,same-weekday-weighted:4
2025-04-14,101,0,2025-04-14T00:00:00,654.5495333333333,0.9568357723577237,2025-04-07T17:00:00,2025-04-07T17:10:00,same-weekday-weighted:4
2025-04-14,101,1,2025-04-14T06:00:00,544.6287500000001,0.9568357723577237,2025-04-07T17:00:00,2025-04-07T17:10:00,same-weekday-weighted:4
2025-04-14,101,2,2025-04-14T12:00:00,544.6287500000001,0.9568357723577237,2025-04-07T17:00:00,2025-04-07T17:10:00,same-weekday-weighted:4
2025-04-14,102,0,2025-04-14T00:00:00,733.415825,0.969420054200542,2025-04-07T17:10:00,2025-04-07T17:20:00,same-weekday-weighted:4
2025-04-14,102,1,2025-04-14T06:00:00,638.1184833333334,0.969420054200542,2025-04-07T17:10:00,2025-04-07T17:20:00,same-weekday-weighted:4
2025-04-14,102,2,2025-04-14T12:00:00,638.1184833333334,0.969420054200542,2025-04-07T17:10:00,2025-04-07T17:20:00,same-weekday-weighted:4
2025-04-14,103,0,2025-04-14T00:00:00,788.1997333333334,1.0120428184281842,2025-04-07T17:20:00,2025-04-07T17:30:00,same-weekday-weighted:4
2025-04-14,103,1,2025-04-14T06:00:00,707.5258333333334,1.0120428184281842,2025-04-07T17:20:00,2025-04-07T17:30:00,same-weekday-weighted:4
2025-04-14,103,2,2025-04-14T12:00:00,707.5258333333334,1.0120428184281842,2025-04-07T17:20:00,2025-04-07T17:30:00,same-weekday-weighted:4
2025-04-14,104,0,2025-04-14T00:00:00,813.8725416666666,1.0489691056910568,2025-04-07T17:30:00,2025-04-07T17:40:00,same-weekday-weighted:4
2025-04-14,104,1,2025-04-14T06:00:00,747.8220833333332,1.0489691056910568,2025-04-07T17:30:00,2025-04-07T17:40:00,same-weekday-weighted:4
2025-04-14,104,2,2025-04-14T12:00:00,747.8220833333332,1.0489691056910568,2025-04-07T17:30:00,2025-04-07T17:40:00,same-weekday-weighted:4
2025-04-14,105,0,2025-04-14T00:00:00,884.2274166666667,1.0315292682926827,2025-04-07T17:40:00,2025-04-07T17:50:00,same-weekday-weighted:4
2025-04-14,105,1,2025-04-14T06:00:00,832.8004000000001,1.0315292682926827,2025-04-07T17:40:00,2025-04-07T17:50:00,same-weekday-weighted:4
2025-04-14,105,2,2025-04-14T12:00:00,832.8004000000001,1.0315292682926827,2025-04-07T17:40:00,2025-04-07T17:50:00,same-weekday-weighted:4
2025-04-14,106,0,2025-04-14T00:00:00,802.9352916666667,1.100018428184282,2025-04-07T17:50:00,2025-04-07T18:00:00,same-weekday-weighted:4
2025-04-14,106,1,2025-04-14T06:00:00,766.1317166666666,1.100018428184282,2025-04-07T17:50:00,2025-04-07T18:00:00,same-weekday-weighted:4
2025-04-14,106,2,2025-04-14T12:00:00,766.1317166666666,1.100018428184282,2025-04-07T17:50:00,2025-04-07T18:00:00,same-weekday-weighted:4
2025-04-14,107,0,2025-04-14T00:00:00,632.2722166666667,1.2372208672086722,2025-04-07T18:00:00,2025-04-07T18:10:00,same-weekday-weighted:4
2025-04-14,107,1,2025-04-14T06:00:00,610.0920833333334,1.2372208672086722,2025-04-07T18:00:00,2025-04-07T18:10:00,same-weekday-weighted:4
2025-04-14,107,2,2025-04-14T12:00:00,610.0920833333334,1.2372208672086722,2025-04-07T18:00:00,2025-04-07T18:10:00,same-weekday-weighted:4
2025-04-14,107,3,2025-04-14T18:00:00,610.0920833333327,1.2372208672086722,2025-04-07T18:00:00,2025-04-07T18:10:00,same-weekday-weighted:4
2025-04-14,108,0,2025-04-14T00:00:00,0.0,1.276440921409214,2025-04-07T18:10:00,2025-04-07T18:20:00,same-weekday-weighted:4
2025-04-14,108,1,2025-04-14T06:00:00,0.0,1.276440921409214,2025-04-07T18:10:00,2025-04-07T18:20:00,same-weekday-weighted:4
2025-04-14,108,2,2025-04-14T12:00:00,0.0,1.276440921409214,2025-04-07T18:10:00,2025-04-07T18:20:00,same-weekday-weighted:4
2025-04-14,108,3,2025-04-14T18:00:00,0.0,1.276440921409214,2025-04-07T18:10:00,2025-04-07T18:20:00,same-weekday-weighted:4
2025-04-14,109,0,2025-04-14T00:00:00,0.0,1.2727604336043359,2025-04-07T18:20:00,2025-04-07T18:30:00,same-weekday-weighted:4
2025-04-14,109,1,2025-04-14T06:00:00,0.0,1.2727604336043359,2025-04-07T18:20:00,2025-04-07T18:30:00,same-weekday-weighted:4
2025-04-14,109,2,2025-04-14T12:00:00,0.0,1.2727604336043359,2025-04-07T18:20:00,2025-04-07T18:30:00,same-weekday-weighted:4
2025-04-14,109,3,2025-04-14T18:00:00,0.0,1.2727604336043359,2025-04-07T18:20:00,2025-04-07T18:30:00,same-weekday-weighted:4
2025-04-14,110,0,2025-04-14T00:00:00,0.0,1.2739075880758808,2025-04-07T18:30:00,2025-04-07T18:40:00,same-weekday-weighted:4
2025-04-14,110,1,2025-04-14T06:00:00,0.0,1.2739075880758808,2025-04-07T18:30:00,2025-04-07T18:40:00,same-weekday-weighted:4
2025-04-14,110,2,2025-04-14T12:00:00,0.0,1.2739075880758808,2025-04-07T18:30:00,2025-04-07T18:40:00,same-weekday-weighted:4
2025-04-14,110,3,2025-04-14T18:00:00,0.0,1.2739075880758808,2025-04-07T18:30:00,2025-04-07T18:40:00,same-weekday-weighted:4
2025-04-14,111,0,2025-04-14T00:00:00,0.0,1.2669387533875338,2025-04-07T18:40:00,2025-04-07T18:50:00,same-weekday-weighted:4
2025-04-14,111,1,2025-04-14T06:00:00,0.0,1.2669387533875338,2025-04-07T18:40:00,2025-04-07T18:50:00,same-weekday-weighted:4
2025-04-14,111,2,2025-04-14T12:00:00,0.0,1.2669387533875338,2025-04-07T18:40:00,2025-04-07T18:50:00,same-weekday-weighted:4
2025-04-14,111,3,2025-04-14T18:00:00,0.0,1.2669387533875338,2025-04-07T18:40:00,2025-04-07T18:50:00,same-weekday-weighted:4
2025-04-14,112,0,2025-04-14T00:00:00,372.34862500000077,1.2561284552845529,2025-04-07T18:50:00,2025-04-07T19:00:00,same-weekday-weighted:4
2025-04-14,112,1,2025-04-14T06:00:00,316.8982916666654,1.2561284552845529,2025-04-07T18:50:00,2025-04-07T19:00:00,same-weekday-weighted:4
2025-04-14,112,2,2025-04-14T12:00:00,316.8982916666654,1.2561284552845529,2025-04-07T18:50:00,2025-04-07T19:00:00,same-weekday-weighted:4
2025-04-14,112,3,2025-04-14T18:00:00,316.8982916666654,1.2561284552845529,2025-04-07T18:50:00,2025-04-07T19:00:00,same-weekday-weighted:4
2025-04-14,113,0,2025-04-14T00:00:00,725.6700000000001,1.2488850948509485,2025-04-07T19:00:00,2025-04-07T19:10:00,same-weekday-weighted:4
2025-04-14,113,1,2025-04-14T06:00:00,725.6700000000001,1.2488850948509485,2025-04-07T19:00:00,2025-04-07T19:10:00,same-weekday-weighted:4
2025-04-14,113,2,2025-04-14T12:00:00,725.6700000000001,1.2488850948509485,2025-04-07T19:00:00,2025-04-07T19:10:00,same-weekday-weighted:4
2025-04-14,113,3,2025-04-14T18:00:00,725.6700000000001,1.2488850948509485,2025-04-07T19:00:00,2025-04-07T19:10:00,same-weekday-weighted:4
2025-04-14,114,0,2025-04-14T00:00:00,681.9511833333333,1.2503552845528456,2025-04-07T19:10:00,2025-04-07T19:20:00,same-weekday-weighted:4
2025-04-14,114,1,2025-04-14T06:00:00,681.9511833333333,1.2503552845528456,2025-04-07T19:10:00,2025-04-07T19:20:00,same-weekday-weighted:4
2025-04-14,114,2,2025-04-14T12:00:00,681.9511833333333,1.2503552845528456,2025-04-07T19:10:00,2025-04-07T19:20:00,same-weekday-weighted:4
2025-04-14,114,3,2025-04-14T18:00:00,681.9511833333333,1.2503552845528456,2025-04-07T19:10:00,2025-04-07T19:20:00,same-weekday-weighted:4
2025-04-14,115,0,2025-04-14T00:00:00,0.0,1.262272628726287,2025-04-07T19:20:00,2025-04-07T19:30:00,same-weekday-weighted:4
2025-04-14,115,1,2025-04-14T06:00:00,0.0,1.262272628726287,2025-04-07T19:20:00,2025-04-07T19:30:00,same-weekday-weighted:4
2025-04-14,115,2,2025-04-14T12:00:00,0.0,1.262272628726287,2025-04-07T19:20:00,2025-04-07T19:30:00,same-weekday-weighted:4
2025-04-14,115,3,2025-04-14T18:00:00,0.0,1.262272628726287,2025-04-07T19:20:00,2025-04-07T19:30:00,same-weekday-weighted:4
2025-04-14,116,0,2025-04-14T00:00:00,0.0,1.2723078590785908,2025-04-07T19:30:00,2025-04-07T19:40:00,same-weekday-weighted:4
2025-04-14,116,1,2025-04-14T06:00:00,0.0,1.2723078590785908,2025-04-07T19:30:00,2025-04-07T19:40:00,same-weekday-weighted:4
2025-04-14,116,2,2025-04-14T12:00:00,0.0,1.2723078590785908,2025-04-07T19:30:00,2025-04-07T19:40:00,same-weekday-weighted:4
2025-04-14,116,3,2025-04-14T18:00:00,0.0,1.2723078590785908,2025-04-07T19:30:00,2025-04-07T19:40:00,same-weekday-weighted:4
2025-04-14,117,0,2025-04-14T00:00:00,0.0,1.2659089430894306,2025-04-07T19:40:00,2025-04-07T19:50:00,same-weekday-weighted:4
2025-04-14,117,1,2025-04-14T06:00:00,0.0,1.2659089430894306,2025-04-07T19:40:00,2025-04-07T19:50:00,same-weekday-weighted:4
2025-04-14,117,2,2025-04-14T12:00:00,0.0,1.2659089430894306,2025-04-07T19:40:00,2025-04-07T19:50:00,same-weekday-weighted:4
2025-04-14,117,3,2025-04-14T18:00:00,0.0,1.2659089430894306,2025-04-07T19:40:00,2025-04-07T19:50:00,same-weekday-weighted:4
2025-04-14,118,0,2025-04-14T00:00:00,0.0,1.2708,2025-04-07T19:50:00,2025-04-07T20:00:00,same-weekday-weighted:4
2025-04-14,118,1,2025-04-14T06:00:00,0.0,1.2708,2025-04-07T19:50:00,2025-04-07T20:00:00,same-weekday-weighted:4
2025-04-14,118,2,2025-04-14T12:00:00,0.0,1.2708,2025-04-07T19:50:00,2025-04-07T20:00:00,same-weekday-weighted:4
2025-04-14,118,3,2025-04-14T18:00:00,0.0,1.2708,2025-04-07T19:50:00,2025-04-07T20:00:00,same-weekday-weighted:4
2025-04-14,119,0,2025-04-14T00:00:00,0.0,1.281450677506775,2025-04-07T20:00:00,2025-04-07T20:10:00,same-weekday-weighted:4
2025-04-14,119,1,2025-04-14T06:00:00,0.0,1.281450677506775,2025-04-07T20:00:00,2025-04-07T20:10:00,same-weekday-weighted:4
2025-04-14,119,2,2025-04-14T12:00:00,0.0,1.281450677506775,2025-04-07T20:00:00,2025-04-07T20:10:00,same-weekday-weighted:4
2025-04-14,119,3,2025-04-14T18:00:00,0.0,1.281450677506775,2025-04-07T20:00:00,2025-04-07T20:10:00,same-weekday-weighted:4
2025-04-14,120,0,2025-04-14T00:00:00,0.0,1.2636363143631435,2025-04-07T20:10:00,2025-04-07T20:20:00,same-weekday-weighted:4
2025-04-14,120,1,2025-04-14T06:00:00,0.0,1.2636363143631435,2025-04-07T20:10:00,2025-04-07T20:20:00,same-weekday-weighted:4
2025-04-14,120,2,2025-04-14T12:00:00,0.0,1.2636363143631435,2025-04-07T20:10:00,2025-04-07T20:20:00,same-weekday-weighted:4
2025-04-14,120,3,2025-04-14T18:00:00,0.0,1.2636363143631435,2025-04-07T20:10:00,2025-04-07T20:20:00,same-weekday-weighted:4
2025-04-14,121,0,2025-04-14T00:00:00,727.9814,1.2465314363143631,2025-04-07T20:20:00,2025-04-07T20:30:00,same-weekday-weighted:4
2025-04-14,121,1,2025-04-14T06:00:00,727.9814,1.2465314363143631,2025-04-07T20:20:00,2025-04-07T20:30:00,same-weekday-weighted:4
2025-04-14,121,2,2025-04-14T12:00:00,727.9814,1.2465314363143631,2025-04-07T20:20:00,2025-04-07T20:30:00,same-weekday-weighted:4
2025-04-14,121,3,2025-04-14T18:00:00,727.9814,1.2465314363143631,2025-04-07T20:20:00,2025-04-07T20:30:00,same-weekday-weighted:4
2025-04-14,122,0,2025-04-14T00:00:00,0.0,1.2758094850948511,2025-04-07T20:30:00,2025-04-07T20:40:00,same-weekday-weighted:4
2025-04-14,122,1,2025-04-14T06:00:00,0.0,1.2758094850948511,2025-04-07T20:30:00,2025-04-07T20:40:00,same-weekday-weighted:4
2025-04-14,122,2,2025-04-14T12:00:00,0.0,1.2758094850948511,2025-04-07T20:30:00,2025-04-07T20:40:00,same-weekday-weighted:4
2025-04-14,122,3,2025-04-14T18:00:00,0.0,1.2758094850948511,2025-04-07T20:30:00,2025-04-07T20:40:00,same-weekday-weighted:4
2025-04-14,123,0,2025-04-14T00:00:00,0.0,1.338011111111111,2025-04-07T20:40:00,2025-04-07T20:50:00,same-weekday-weighted:4
2025-04-14,123,1,2025-04-14T06:00:00,0.0,1.338011111111111,2025-04-07T20:40:00,2025-04-07T20:50:00,same-weekday-weighted:4
2025-04-14,123,2,2025-04-14T12:00:00,0.0,1.338011111111111,2025-04-07T20:40:00,2025-04-07T20:50:00,same-weekday-weighted:4
2025-04-14,123,3,2025-04-14T18:00:00,0.0,1.338011111111111,2025-04-07T20:40:00,2025-04-07T20:50:00,same-weekday-weighted:4
2025-04-14,124,0,2025-04-14T00:00:00,688.5438666666668,1.1973230352303523,2025-04-07T20:50:00,2025-04-07T21:00:00,same-weekday-weighted:4
2025-04-14,124,1,2025-04-14T06:00:00,688.5438666666668,1.1973230352303523,2025-04-07T20:50:00,2025-04-07T21:00:00,same-weekday-weighted:4
2025-04-14,124,2,2025-04-14T12:00:00,688.5438666666668,1.1973230352303523,2025-04-07T20:50:00,2025-04-07T21:00:00,same-weekday-weighted:4
2025-04-14,124,3,2025-04-14T18:00:00,688.5438666666668,1.1973230352303523,2025-04-07T20:50:00,2025-04-07T21:00:00,same-weekday-weighted:4
2025-04-14,125,0,2025-04-14T00:00:00,735.8416666666667,0.9401783197831979,2025-04-07T21:00:00,2025-04-07T21:10:00,same-weekday-weighted:4
