date,cost_normal,cost_emergency,cost_total,actual_soc_start,actual_soc_end,audit_ok
2025-11-09,46118.91774572593,15854.880056074473,61973.7978018004,10339.932666666664,5716.886518518518,True
2025-11-10,49565.71990150321,24907.031690166674,74472.75159166989,5716.886518518518,7149.752148148149,True
2025-11-11,47446.534247104224,21503.953778175408,68950.48802527963,7149.752148148149,7328.2690925925945,True
2025-11-12,47906.514953541606,15400.558616584574,63307.07357012618,7328.2690925925945,5707.256277777784,True
2025-11-13,48926.036907565016,16442.34067810741,65368.377585672424,5707.256277777784,1356.1800925925954,True
2025-11-14,15279.028857659627,15890.357470459976,31169.386328119603,1356.1800925925954,5120.423333333334,True
2025-11-15,16088.647056298292,13084.051894980552,29172.698951278842,5120.423333333334,10307.290574074072,True
2025-11-16,49276.73359611426,19924.021245691667,69200.75484180593,10307.290574074072,7310.315611111114,True
2025-11-17,52689.71536267747,6965.885156524993,59655.60051920246,7310.315611111114,7490.889407407406,True
2025-11-18,50564.21607627024,19100.20202647285,69664.41810274309,7490.889407407406,5880.547833333337,True
2025-11-19,52750.51728760566,20701.830144733332,73452.347432339,5880.547833333337,7872.092296296297,True
2025-11-20,48438.23779421467,15754.19062389167,64192.42841810634,7872.092296296297,1346.3688148148167,True
2025-11-21,16440.026257507223,6632.511032933332,23072.537290440556,1346.3688148148167,6778.992203703703,True
2025-11-22,16174.94316593175,6998.12226014074,23173.06542607249,6778.992203703703,10392.25903703704,True
2025-11-23,51946.92941472719,11341.824914566669,63288.75432929386,10392.25903703704,6652.773722222226,True
2025-11-24,52139.28274349716,12912.867137603078,65052.14988110024,6652.773722222226,6578.639407407407,True
2025-11-25,53658.424947631276,14292.908211816666,67951.33315944794,6578.639407407407,6519.671462962961,True
2025-11-26,55162.947059868784,12599.808556113889,67762.75561598268,6519.671462962961,7387.5352037037055,True
2025-11-27,51780.18901147118,11839.68496474167,63619.873976212846,7387.5352037037055,1359.3069259259237,True
2025-11-28,15910.349653960948,8285.303332976138,24195.652986937086,1359.3069259259237,5247.645829444445,True
2025-11-29,16785.26454417646,17020.580607452466,33805.84515162893,5247.645829444445,10383.177037037036,True
2025-11-30,54121.01890558268,27709.28550486665,81830.30441044933,10383.177037037036,8638.265166666668,True
2025-12-01,55814.275068982955,61165.29045365833,116979.5655226413,8638.265166666668,7297.594500000003,True
2025-12-02,59182.87594261284,62972.869830075,122155.74577268783,7297.594500000003,7272.509129629632,True
2025-12-03,59908.29271570125,48845.949831525,108754.24254722625,7272.509129629632,7372.2120370370385,True
2025-12-04,55968.975571804884,53323.64049419166,109292.61606599655,7372.2120370370385,1229.2242777777797,True
2025-12-05,17991.307132107344,36887.21922301667,54878.52635512401,1229.2242777777797,6699.801333333333,True
2025-12-06,18547.575678206933,34754.36208994167,53301.93776814861,6699.801333333333,10345.542574074076,True
2025-12-07,62176.77947062845,35873.07130386666,98049.8507744951,10345.542574074076,9310.733333333337,True
2025-12-08,66733.58900401519,14604.625583641666,81338.21458765685,9310.733333333337,7909.69977777778,True
2025-12-09,68778.62400997807,9731.24812644166,78509.87213641973,7909.69977777778,7323.3821666666645,True
2025-12-10,68412.42176740686,13517.31916068332,81929.74092809018,7323.3821666666645,7957.702592592594,True
2025-12-11,63753.548225448205,7689.815944275003,71443.36416972321,7957.702592592594,1463.5805370370376,True
2025-12-12,23004.12437717864,14647.17057345833,37651.29495063697,1463.5805370370376,8952.543685185185,True
2025-12-13,21943.917178926895,10491.792212643402,32435.709391570297,8952.543685185185,10515.742648148149,True
2025-12-14,68264.77039791786,13852.59390941666,82117.36430733453,10515.742648148149,8845.804129629629,True
2025-12-15,68972.19901019089,15793.210188933319,84765.4091991242,8845.804129629629,8621.338944444446,True
2025-12-16,68641.65300395103,16904.72681204167,85546.3798159927,8621.338944444446,8708.615518518523,True
2025-12-17,68194.53685556079,9753.886351891668,77948.42320745245,8708.615518518523,7283.159555555559,True
2025-12-18,64055.483307880735,15303.954376874986,79359.43768475571,7283.159555555559,2063.8942222222236,True
2025-12-19,23990.12409051477,8181.7372439151,32171.861334429872,2063.8942222222236,8925.674055555552,True
2025-12-20,21605.673535700207,6324.394598741667,27930.068134441874,8925.674055555552,10433.95025925926,True
2025-12-21,69140.83756792077,9574.531139041661,78715.36870696243,10433.95025925926,9439.965370370372,True
2025-12-22,69350.49507640705,9042.13588096667,78392.63095737372,9439.965370370372,6491.563240740741,True
2025-12-23,71621.43352553014,4828.571203208334,76450.00472873848,6491.563240740741,9388.156759259262,True
2025-12-24,68494.13549031274,10417.26239653333,78911.39788684607,9388.156759259262,9379.630944444445,True
2025-12-25,65154.38341072376,11997.112533291664,77151.49594401542,9379.630944444445,1994.323000000001,True
2025-12-26,24167.78325545,7167.376143716044,31335.15939916604,1994.323000000001,9873.538203703705,True
2025-12-27,20578.767401850226,9934.454377487335,30513.22177933756,9873.538203703705,10427.117185185187,True
2025-12-28,68360.77008124182,6816.216348891672,75176.98643013349,10427.117185185187,9014.755592592594,True
2025-12-29,68484.1918531893,5499.540380366665,73983.73223355597,9014.755592592594,7302.598148148147,True
2025-12-30,67845.46836654635,7753.772490599993,75599.24085714635,7302.598148148147,8850.267611111112,True
2025-12-31,68393.36866231974,12545.036318050008,80938.40498036976,8850.267611111112,8074.349629629631,True
